rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/loss,train/explained_variance,train/policy_gradient_loss,train/n_updates,train/clip_range,train/value_loss,train/approx_kl,train/clip_fraction,train/entropy_loss,train/learning_rate
-9.916446729999997,635.86,151,749568,366,4951,5.290472507476807,0.9228845834732056,-0.001665066438727081,3650,0.2,38.62866089344025,0.0028696507,0.0357421875,-0.5780919131822884,0.0003
-4.563738599999999,641.98,151,751616,367,4969,1.8248647451400757,0.9687741994857788,-0.0020584607394994237,3660,0.2,10.9367631547153,0.005633753,0.073828125,-0.6849774520844221,0.0003
-3.5347425600000006,649.7,151,753664,368,4986,10.781821250915527,0.8757214546203613,-0.000866988764028065,3670,0.2,37.240660677850244,0.0028548941,0.041455078125,-0.6431716746650636,0.0003
-7.3227499100000015,649.27,151,755712,369,5003,15.780259132385254,0.9349668025970459,0.0008936208439990878,3680,0.2,24.933716025203466,0.0050403904,0.05244140625,-0.6485697822645307,0.0003
-15.04665828,636.52,150,757760,370,5020,4.515744209289551,0.7754968404769897,-0.00023730795073788612,3690,0.2,38.1702557399869,0.008349073,0.067333984375,-0.6621335504576564,0.0003
-13.946293990000004,643.19,150,759808,371,5037,9.8916015625,0.8359102010726929,-0.00098013817332685,3700,0.2,87.63171702623367,0.003044735,0.03427734375,-0.6298241712152958,0.0003
-11.549462750000005,652.58,150,761856,372,5055,2.712327241897583,0.663671612739563,-0.005093061490333639,3710,0.2,117.00372463464737,0.0057518897,0.06259765625,-0.6611376095563173,0.0003
-10.924686630000002,662.71,150,763904,373,5071,16.615394592285156,0.7952893972396851,0.00046764682047069074,3720,0.2,48.16358247026801,0.0038983384,0.074365234375,-0.660560248605907,0.0003
-11.483712950000001,668.13,150,765952,374,5089,3.1743338108062744,0.8532627820968628,-0.0004462741708266549,3730,0.2,37.303401773422955,0.007798057,0.0798828125,-0.6509072644636035,0.0003
-10.784269830000001,669.06,150,768000,375,5105,19.20899200439453,0.597981333732605,-0.002864132412651088,3740,0.2,95.76695518791675,0.004966884,0.059130859375,-0.7167649488896132,0.0003
-8.698648109999999,668.42,150,770048,376,5123,18.678720474243164,0.9246596693992615,-0.0005839357589138671,3750,0.2,33.518376926332714,0.0069610043,0.06123046875,-0.619037419743836,0.0003
-13.97993682,660.48,150,772096,377,5140,2.695899248123169,0.9404661059379578,-0.0005969599966192618,3760,0.2,13.119926618039608,0.0052354387,0.057763671875,-0.652787814475596,0.0003
-17.15404808,661.89,150,774144,378,5158,23.88877296447754,0.9258405566215515,-0.0027928791838348842,3770,0.2,32.87583826184273,0.004271752,0.0501953125,-0.6172957147471607,0.0003
-18.129543690000002,655.2,149,776192,379,5175,67.57349395751953,0.5711458325386047,-0.003048614884028211,3780,0.2,82.30482633560896,0.0077174585,0.05966796875,-0.6254761770367623,0.0003
-16.3252817,661.98,149,778240,380,5192,21.539731979370117,0.7177115678787231,-0.002839333904557861,3790,0.2,78.65867679715157,0.004930397,0.057763671875,-0.6082460852339864,0.0003
-19.85952135,655.8,149,780288,381,5210,1.4797192811965942,0.9281033277511597,-0.0011824596891528926,3800,0.2,23.141488698869942,0.0047807675,0.056005859375,-0.5957754781469703,0.0003
-20.55110524,660.83,149,782336,382,5227,51.814571380615234,0.7650523781776428,-0.0028677526774117724,3810,0.2,79.92725488394498,0.006721933,0.063037109375,-0.5611419200897216,0.0003
-20.37688252,664.21,149,784384,383,5245,12.724849700927734,0.88176429271698,-0.001454954521614127,3820,0.2,42.50079952031374,0.0072604404,0.05673828125,-0.6044554808177054,0.0003
-23.29161878,652.83,149,786432,384,5262,46.725303649902344,0.7432475090026855,0.0001810253263101913,3830,0.2,86.51965735852718,0.005463196,0.06328125,-0.6414537180215121,0.0003
-22.930710499999996,650.8,149,788480,385,5279,13.571867942810059,0.8657429218292236,0.0003490134753519669,3840,0.2,34.81767050623894,0.009498355,0.06962890625,-0.6109883048571646,0.0003
