rollout/ep_rew_mean,time/total_timesteps,time/iterations,time/time_elapsed,time/fps,rollout/ep_len_mean,train/learning_rate,train/std,train/clip_fraction,train/policy_gradient_loss,train/n_updates,train/explained_variance,train/approx_kl,train/loss,train/value_loss,train/entropy_loss,train/clip_range
-74.51182422999999,1005568,491,7404,135,1130.22,0.0003,0.24505358934402466,0.23857421875,-0.01036231137404684,4900,0.8863886594772339,0.022578977,0.22277571260929108,1.890310373448301,-0.008246534317731858,0.2
-74.79163593,1007616,492,7422,135,1128.68,0.0003,0.2431015968322754,0.238671875,-0.010841811231512111,4910,0.5420755743980408,0.024002645,0.4335061311721802,2.1855811287183315,0.013586825504899026,0.2
-75.06341112000001,1009664,493,7438,135,1128.68,0.0003,0.24304106831550598,0.227197265625,-0.008142089142347686,4920,0.8222709894180298,0.024821885,0.6874532103538513,2.1414732070174067,0.030106266587972642,0.2
-74.51980183000002,1011712,494,7455,135,1129.7,0.0003,0.24220752716064453,0.28095703125,-0.006628122061374597,4930,0.8884210586547852,0.029814593,0.04913599044084549,0.15624312654836103,0.04165221638977527,0.2
-74.85115444000002,1013760,495,7472,135,1130.87,0.0003,0.24225938320159912,0.260302734375,-0.005239658770733513,4940,0.9571196436882019,0.021581773,0.15490885078907013,0.853942068386823,0.046953922137618065,0.2
-74.91338425000001,1015808,496,7489,135,1130.87,0.0003,0.24308010935783386,0.244970703125,-0.0037459831713931636,4950,0.9557051658630371,0.020719882,0.07539422810077667,1.013459765026346,0.03541556596755981,0.2
-74.82840157000001,1017856,497,7506,135,1126.65,0.0003,0.2411351054906845,0.240673828125,-0.011227858721395024,4960,0.957164466381073,0.022156931,0.009100053459405899,0.09490204267203808,0.041928636655211446,0.2
-74.60374673,1019904,498,7523,135,1125.06,0.0003,0.24194031953811646,0.2427734375,-0.010524101392365991,4970,0.7691532373428345,0.023053505,1.4757639169692993,3.078856831789017,0.05580152794718742,0.2
-74.09225916,1021952,499,7540,135,1131.77,0.0003,0.2404678761959076,0.1767578125,-0.008491211035288871,4980,0.8443465828895569,0.02135272,1.2825614213943481,5.994594503380358,0.05455600433051586,0.2
-74.56636986,1024000,500,7557,135,1123.92,0.0003,0.23929455876350403,0.254736328125,-0.010529123742890079,4990,0.6754230260848999,0.02265691,0.06821920722723007,0.2608309670817107,0.07864683978259564,0.2
-74.87510015,1026048,501,7574,135,1123.92,0.0003,0.240447536110878,0.26982421875,0.0017381559475325048,5000,0.9745450615882874,0.023758333,0.12991231679916382,0.5059478107374161,0.07964039370417594,0.2
-74.84154628,1028096,502,7592,135,1137.24,0.0003,0.24068152904510498,0.168701171875,-0.013103170119575226,5010,0.3330739140510559,0.022905793,2.358086585998535,4.981067760661245,0.07788443677127362,0.2
-75.07084373000002,1030144,503,7609,135,1140.92,0.0003,0.23925793170928955,0.222021484375,-0.012551655960851348,5020,0.8170125484466553,0.025154717,0.05138617008924484,0.6780223740264774,0.08563219085335731,0.2
-76.41443861000002,1032192,504,7626,135,1128.63,0.0003,0.23701483011245728,0.235693359375,-0.006210558621387463,5030,0.9327729940414429,0.02496349,0.41237872838974,1.4591722602024675,0.11434492357075214,0.2
-76.25287467000001,1034240,505,7644,135,1128.63,0.0003,0.23557665944099426,0.179638671875,-0.007393665850395336,5040,0.9233536124229431,0.016300423,1.2577533721923828,5.116818863525987,0.14883471466600895,0.2
-76.01258663,1036288,506,7661,135,1134.91,0.0003,0.23395872116088867,0.2537109375,-0.008061577953048982,5050,0.8591241240501404,0.018705951,0.03778209164738655,0.2142622065031901,0.17986514158546923,0.2
-76.04022938000001,1038336,507,7678,135,1143.57,0.0003,0.23288998007774353,0.2537109375,-0.014614523702766747,5060,0.926563560962677,0.021631535,0.06367018818855286,0.393339019222185,0.2043309159576893,0.2
-77.02513438000001,1040384,508,7695,135,1140.57,0.0003,0.23315198719501495,0.226953125,-0.006630666647106409,5070,0.8484123945236206,0.025596216,0.8741483092308044,4.2933779175393285,0.20988999977707862,0.2
-77.15540228,1042432,509,7712,135,1140.51,0.0003,0.23225972056388855,0.2173828125,-0.0036808462784392757,5080,0.47599756717681885,0.016179677,2.6803715229034424,30.49982091002166,0.21410167627036572,0.2
-77.77508750000001,1044480,510,7729,135,1117.34,0.0003,0.23256108164787292,0.224462890625,-0.008773962793929968,5090,0.8308371901512146,0.033628263,0.2942437529563904,7.400518772751093,0.2179752741008997,0.2
-76.78135299000002,1046528,511,7745,135,1123.8,0.0003,0.23317201435565948,0.165380859375,-0.009977350666304119,5100,0.7821619510650635,0.014606446,2.2812485694885254,24.745576386153697,0.21085297912359238,0.2
-76.40242813,1048576,512,7762,135,1135.37,0.0003,0.23380663990974426,0.28984375,-0.008706705953227357,5110,0.6423265337944031,0.026316755,0.023681987076997757,0.23195998277515173,0.1992201555520296,0.2
-75.85873223,1050624,513,7779,135,1134.78,0.0003,0.2337457537651062,0.2916015625,-0.016327519956394098,5120,0.8977964520454407,0.026167836,0.006750982254743576,0.11104632160859182,0.19574975185096263,0.2
-75.92289681999999,1052672,514,7797,135,1148.56,0.0003,0.23736031353473663,0.246728515625,-0.00859331237297738,5130,0.9571834802627563,0.026609281,0.28147098422050476,1.3777547957142815,0.16759122386574746,0.2
-75.44891537999999,1054720,515,7814,134,1134.66,0.0003,0.2367178499698639,0.221923828125,-0.010841674695257097,5140,0.9192038774490356,0.026135568,0.23667354881763458,2.314143485482782,0.13895790316164494,0.2
-74.99379334,1056768,516,7831,134,1138.9,0.0003,0.2371109426021576,0.089404296875,-0.004316878571989946,5150,0.7051494121551514,0.0066812877,28.128267288208008,29.808316212147474,0.14218562953174113,0.2
-75.92538504,1058816,517,7849,134,1119.9,0.0003,0.23709896206855774,0.277685546875,-0.007681528085959144,5160,0.9730767011642456,0.03264115,0.10402047634124756,1.0224134511547163,0.13301968649029733,0.2
-75.93999143999999,1060864,518,7866,134,1119.9,0.0003,0.2372015118598938,0.153564453125,-0.009243071367382071,5170,0.8879035711288452,0.01726124,6.984970569610596,13.709779011458158,0.13186502046883106,0.2
-75.53373656999999,1062912,519,7883,134,1134.16,0.0003,0.2378062605857849,0.288134765625,-0.0067675511236302555,5180,0.40381383895874023,0.027503897,0.39266324043273926,1.2813128757290542,0.1272893726825714,0.2
-76.16929712999999,1064960,520,7901,134,1140.96,0.0003,0.23815684020519257,0.220654296875,-0.007706596596108284,5190,0.9378160238265991,0.020675428,1.0634915828704834,3.0977395778521895,0.12899220995604993,0.2
-76.77113511,1067008,521,7918,134,1137.34,0.0003,0.23659078776836395,0.17158203125,-0.0046311965248605706,5200,0.7247875332832336,0.016719846,18.97120475769043,24.396066652238368,0.1403984811156988,0.2
-76.33471899,1069056,522,7935,134,1130.43,0.0003,0.2365146428346634,0.14521484375,-0.009147090296028181,5210,0.750903844833374,0.012502435,2.837124824523926,46.85764432810247,0.153164017572999,0.2
-75.63622702,1071104,523,7952,134,1139.85,0.0003,0.23576010763645172,0.364208984375,-0.010551433166256174,5220,0.9925137162208557,0.033225182,0.09516698122024536,0.3959744388936087,0.15588488504290582,0.2
-75.11088544000002,1073152,524,7969,134,1127.29,0.0003,0.23385511338710785,0.2955078125,-0.007488293125061318,5230,0.9371781945228577,0.030626724,0.025104913860559464,0.22222828993108124,0.18381613977253436,0.2
-74.42082636,1075200,525,7986,134,1141.53,0.0003,0.2333548218011856,0.248388671875,-0.010940039111301304,5240,0.8505385518074036,0.028433746,0.43065860867500305,2.6283308774232865,0.2053241513669491,0.2
-73.55576225,1077248,526,8003,134,1161.97,0.0003,0.23015835881233215,0.25283203125,-0.010785453446442262,5250,0.7830315828323364,0.023418985,0.08575892448425293,0.33913825231138617,0.23593697510659695,0.2
-74.20646472,1079296,527,8020,134,1159.13,0.0003,0.22625869512557983,0.251904296875,-0.011600016798183788,5260,0.7551856637001038,0.023102993,0.28676438331604004,0.47001192956231536,0.30155339315533636,0.2
-74.39959909,1081344,528,8037,134,1159.13,0.0003,0.22654032707214355,0.2185546875,-0.0059392879935330715,5270,0.9108453392982483,0.015003131,0.9884656071662903,4.017094103526324,0.3320318885147572,0.2
-73.93350405,1083392,529,8053,134,1172.84,0.0003,0.22657567262649536,0.266162109375,-0.008677330522914417,5280,0.8827998638153076,0.02412755,0.03430978208780289,0.12522221140097828,0.3271310418844223,0.2
-75.46555459,1085440,530,8070,134,1161.69,0.0003,0.22419080138206482,0.257275390625,-0.008194074025959707,5290,0.776265561580658,0.026166126,0.26091352105140686,0.9695280092768371,0.353042371943593,0.2
-74.39593943,1087488,531,8087,134,1175.62,0.0003,0.2269441783428192,0.23330078125,-0.011050258748582564,5300,0.9592171907424927,0.020951897,0.1952933967113495,0.9075316919013858,0.3475171811878681,0.2
-73.8430102,1089536,532,8104,134,1189.29,0.0003,0.22728821635246277,0.184814453125,-0.0046531437794328665,5310,0.9760405421257019,0.020391982,0.5461310744285583,1.9939193001948297,0.3209117691963911,0.2
-73.0698803,1091584,533,8121,134,1199.14,0.0003,0.23084798455238342,0.290380859375,-0.008967208277317696,5320,0.8675486445426941,0.025710484,0.07572737336158752,0.515438135410659,0.28672145418822764,0.2
-73.56417917,1093632,534,8138,134,1177.18,0.0003,0.2290036976337433,0.25576171875,-0.014369614992756397,5330,0.9188053011894226,0.023243304,0.025533068925142288,0.19580257944762708,0.2798634998500347,0.2
-74.07711414,1095680,535,8155,134,1177.18,0.0003,0.2301742136478424,0.198095703125,-0.00999920179892797,5340,0.9667214751243591,0.019205285,0.2504352927207947,1.0663449387531727,0.2832723643630743,0.2
-73.85415928,1097728,536,8172,134,1190.65,0.0003,0.2300395667552948,0.234228515625,-0.006885363459878136,5350,0.9788587093353271,0.017691735,0.060692377388477325,0.07289429972879588,0.2691818669438362,0.2
-73.85760034,1099776,537,8190,134,1176.62,0.0003,0.23013409972190857,0.245458984375,-0.01115334837231785,5360,0.9589020013809204,0.024450958,0.08406886458396912,0.2945258282823488,0.2714283663779497,0.2
-73.71586433,1101824,538,8207,134,1185.25,0.0003,0.22874881327152252,0.218701171875,-0.012617472844431177,5370,0.7623311877250671,0.02011573,0.04641702398657799,1.4939565271371975,0.2812209315598011,0.2
-72.72037216,1103872,539,8225,134,1198.6,0.0003,0.22886337339878082,0.215185546875,-0.014918015799776186,5380,0.9474146962165833,0.015377617,0.4875585734844208,3.210727444291115,0.29223358631134033,0.2
-72.58925681,1105920,540,8242,134,1197.4,0.0003,0.2275768518447876,0.245068359375,-0.01088460545288399,5390,0.7209174633026123,0.022430198,0.7091462016105652,2.2397739151492715,0.3012964066118002,0.2
-71.66002144999999,1107968,541,8259,134,1205.59,0.0003,0.22807249426841736,0.195849609375,-0.013358900201274082,5400,0.7940570116043091,0.018665995,0.43659669160842896,4.0849384483881295,0.3077978756278753,0.2
-71.51236972000001,1110016,542,8277,134,1205.59,0.0003,0.2271481603384018,0.244580078125,-0.009078602938097901,5410,0.8950452208518982,0.023879064,1.1934393644332886,5.343002015538514,0.31604751758277416,0.2
-71.82753224,1112064,543,8294,134,1185.18,0.0003,0.22738410532474518,0.206640625,-0.010814526304602622,5420,0.9207243323326111,0.02040875,0.7090481519699097,2.859685600735247,0.32303020991384984,0.2
-72.49096614999999,1114112,544,8312,134,1185.18,0.0003,0.22689099609851837,0.24951171875,-0.00863767063128762,5430,0.980943500995636,0.023461407,0.5756399631500244,1.8233599809464067,0.3291919484734535,0.2
-73.39710331,1116160,545,8328,134,1140.29,0.0003,0.22530597448349,0.25380859375,-0.005243824262288399,5440,0.8368624448776245,0.027155824,0.6214081645011902,3.0498545242473485,0.3475568421185017,0.2
-73.65268829,1118208,546,8345,133,1147.71,0.0003,0.225505992770195,0.121337890625,-0.010020009754225612,5450,0.8441668748855591,0.010921184,9.746840476989746,26.725294461846353,0.3625430051237345,0.2
-73.66469473000001,1120256,547,8362,133,1131.55,0.0003,0.22509820759296417,0.237744140625,-0.011782887787558139,5460,0.8552018404006958,0.026068553,7.968564987182617,9.861584980413317,0.3689751043915749,0.2
-72.90002733000001,1122304,548,8379,133,1131.55,0.0003,0.22514310479164124,0.27587890625,-0.015074637794168667,5470,0.8765410780906677,0.026725022,3.645306348800659,9.006331983022392,0.3721275061368942,0.2
-72.66426076,1124352,549,8395,133,1129.85,0.0003,0.2257416844367981,0.308642578125,-0.0036585285677574577,5480,0.9695292115211487,0.031037124,0.25342875719070435,0.9073797394521534,0.36816295944154265,0.2
-73.63350659000001,1126400,550,8412,133,1129.2,0.0003,0.22522884607315063,0.211767578125,-0.008133937574166339,5490,0.7873244881629944,0.022079112,4.496918201446533,15.179986974224448,0.3619021069258451,0.2
-73.46352033,1128448,551,8429,133,1129.2,0.0003,0.22571682929992676,0.208349609375,-0.01256135686999187,5500,0.944602370262146,0.021648262,1.5471442937850952,6.554152605682612,0.36393230222165585,0.2
-73.77177724,1130496,552,8446,133,1128.89,0.0003,0.2215079814195633,0.319140625,-0.0038441122858785095,5510,0.8722661733627319,0.02982156,0.09912150353193283,0.19246262041851878,0.4049715232104063,0.2
-74.08204854,1132544,553,8464,133,1112.66,0.0003,0.22305920720100403,0.2849609375,-0.009949786122888327,5520,0.915058970451355,0.03188935,0.24049969017505646,2.01921317409724,0.42454626113176347,0.2
-75.02736797,1134592,554,8480,133,1073.37,0.0003,0.22345377504825592,0.148681640625,-0.009213910637481604,5530,0.8495008945465088,0.0104614,8.115935325622559,13.45853143595159,0.40925961956381796,0.2
-74.98642930999999,1136640,555,8497,133,1073.37,0.0003,0.22284819185733795,0.197509765625,-0.006663258609478362,5540,0.9637041091918945,0.017262334,1.7801289558410645,6.261359854787588,0.40936215631663797,0.2
-74.5938166,1138688,556,8514,133,1080.99,0.0003,0.22245481610298157,0.195068359375,-0.00810864509548992,5550,0.9213002920150757,0.020229168,0.2119278460741043,3.6700574456714095,0.4185986630618572,0.2
-73.96418249,1140736,557,8531,133,1090.1,0.0003,0.22131551802158356,0.337109375,-0.009881277999375016,5560,0.6828958988189697,0.028147006,0.14809174835681915,0.4860672424081713,0.43330853432416916,0.2
-74.74728663,1142784,558,8548,133,1067.03,0.0003,0.22039386630058289,0.31533203125,-0.013066101701406296,5570,0.9733542203903198,0.035650596,0.7246049046516418,0.8800474712625146,0.4548376500606537,0.2
-74.56404069999999,1144832,559,8564,133,1058.84,0.0003,0.2196800708770752,0.2599609375,-0.010282407663180494,5580,0.8980714678764343,0.021329032,0.7502517700195312,4.408244595769792,0.461712333932519,0.2
-73.93399179,1146880,560,8582,133,1048.18,0.0003,0.2193724364042282,0.254638671875,-0.012949867201677989,5590,0.9412107467651367,0.022545323,0.6052604913711548,2.769594573415816,0.4704046677798033,0.2
-74.15679512,1148928,561,8598,133,1061.67,0.0003,0.21978551149368286,0.182177734375,-0.01107498910423601,5600,0.9028730988502502,0.016105402,0.9832128882408142,6.2663642020896075,0.4736619733273983,0.2
-74.09785122,1150976,562,8615,133,1058.03,0.0003,0.2209407091140747,0.223974609375,-0.012246019364101812,5610,0.7780100107192993,0.025239898,1.2660531997680664,3.7732556836679576,0.45956345126032827,0.2
-74.287382,1153024,563,8632,133,1046.8,0.0003,0.21930912137031555,0.271044921875,-0.0094955997512443,5620,0.9434832334518433,0.02106952,2.709571361541748,6.16557460539043,0.4730835173279047,0.2
-75.39469462,1155072,564,8649,133,1045.5,0.0003,0.22061105072498322,0.317529296875,-0.012633182466379367,5630,0.9604890942573547,0.028252685,0.3749646544456482,1.312290992308408,0.46749049350619315,0.2
-75.06297769,1157120,565,8666,133,1045.5,0.0003,0.22034549713134766,0.224560546875,-0.015724164235871287,5640,0.9618628025054932,0.020077549,1.9662818908691406,5.012396229431033,0.45973760150372983,0.2
-74.84246343999999,1159168,566,8683,133,1046.27,0.0003,0.2206866592168808,0.181884765625,-0.007286732547800057,5650,0.8689642548561096,0.017191734,2.2953555583953857,8.422222601622343,0.46050840280950067,0.2
-74.78231873,1161216,567,8700,133,1060.47,0.0003,0.22103358805179596,0.242626953125,-0.006848206263384782,5660,0.6474992036819458,0.029376186,1.4338504076004028,7.233138575125485,0.4543264426290989,0.2
-74.62238532999999,1163264,568,8716,133,1059.19,0.0003,0.22096793353557587,0.35703125,-0.002903718443121761,5670,0.9785070419311523,0.046823263,0.11525125801563263,0.814231623802334,0.44651083573698996,0.2
-74.77734081999999,1165312,569,8732,133,1068.17,0.0003,0.22124962508678436,0.27890625,-0.007578541748807765,5680,0.9788696765899658,0.020240916,0.7130044102668762,1.326543356757611,0.4438552297651768,0.2
-74.34241417999999,1167360,570,8749,133,1059.86,0.0003,0.2186608463525772,0.298291015625,-0.008296796004287899,5690,0.9864537715911865,0.020745408,0.37022414803504944,0.9573921486036852,0.46932570189237593,0.2
-74.03134339,1169408,571,8765,133,1069.79,0.0003,0.2188301980495453,0.20166015625,-0.012691765648196452,5700,0.8243720531463623,0.01562541,1.8915071487426758,9.505136658810079,0.49129494465887547,0.2
-73.05841365,1171456,572,8782,133,1054.69,0.0003,0.21584512293338776,0.292822265625,-0.008747788218897767,5710,0.7371582984924316,0.025914714,0.20619717240333557,0.3491035373415798,0.515863462164998,0.2
-72.84512844,1173504,573,8798,133,1048.33,0.0003,0.21604043245315552,0.146240234375,-0.012649490777403117,5720,0.7471803426742554,0.01589211,20.148820877075195,26.306050908192994,0.5361802458763123,0.2
-73.42902545,1175552,574,8815,133,1044.85,0.0003,0.21473272144794464,0.224560546875,-0.012365879138815216,5730,0.9708589911460876,0.019051073,1.5008313655853271,2.9457290928810833,0.5407766465097665,0.2
-74.08472033999999,1177600,575,8831,133,1044.85,0.0003,0.21445482969284058,0.33984375,-0.00799490744539071,5740,0.9862171411514282,0.03252271,0.19250799715518951,0.9148770142812281,0.5573002442717552,0.2
-74.26937953000001,1179648,576,8848,133,1044.05,0.0003,0.21439221501350403,0.31630859375,-0.001141191364149563,5750,0.9480611681938171,0.034649484,0.019437536597251892,0.10981507124379278,0.5562788859009743,0.2
-74.3941293,1181696,577,8865,133,1044.05,0.0003,0.2152334600687027,0.257421875,-0.0077674323314568024,5760,0.6826869249343872,0.031590186,1.6740148067474365,3.0270710207521914,0.5448194663971663,0.2
-73.92470907,1183744,578,8882,133,1041.64,0.0003,0.21432127058506012,0.213037109375,-0.007793754950398579,5770,0.7046536803245544,0.027497659,0.24152560532093048,3.40161949377507,0.5438872952014208,0.2
-73.39578915999999,1185792,579,8899,133,1050.94,0.0003,0.21442881226539612,0.233349609375,-0.007143787178210914,5780,0.9884768724441528,0.025280774,0.12869171798229218,0.9509863099548965,0.5529068619012832,0.2
-73.97449689000001,1187840,580,8916,133,1035.9,0.0003,0.21208123862743378,0.2873046875,-0.011684538831468671,5790,0.7972899675369263,0.029084217,1.0937305688858032,2.2462125018239023,0.572771641612053,0.2
-76.06759392000001,1189888,581,8933,133,1031.29,0.0003,0.2107643485069275,0.238916015625,0.0047567335393978285,5800,0.8566046953201294,0.019913072,0.14212998747825623,1.1164173018187284,0.6030570309609175,0.2
-75.64599685,1191936,582,8949,133,1042.76,0.0003,0.20958492159843445,0.186767578125,0.0008296725485706702,5810,0.9507779479026794,0.013535715,0.5172511339187622,3.6660141509026287,0.6312481582164764,0.2
-78.0672836,1193984,583,8965,133,1013.74,0.0003,0.2067967653274536,0.312939453125,-0.010886450798716396,5820,0.6709685325622559,0.02747589,0.0754832848906517,0.30610678214579823,0.6800676789134741,0.2
-78.92805863,1196032,584,8982,133,976.64,0.0003,0.20540161430835724,0.183740234375,-0.008003999601351097,5830,0.9526076912879944,0.017776597,2.9097189903259277,5.32587573248893,0.7189899448305368,0.2
-78.77056994,1198080,585,8999,133,980.04,0.0003,0.2061152160167694,0.204833984375,-0.01749418121180497,5840,0.9281032085418701,0.026755285,3.8634300231933594,6.687792717292905,0.7265111897140741,0.2
-78.86231743999998,1200128,586,9015,133,990.49,0.0003,0.20652811229228973,0.2400390625,-0.011158581939525902,5850,0.9628660678863525,0.026906688,0.2667596936225891,2.253611094132066,0.7138552304357291,0.2
-80.27568708,1202176,587,9031,133,980.79,0.0003,0.20647573471069336,0.208984375,-0.010866422060644254,5860,0.9473698735237122,0.020396974,1.4308284521102905,2.8159916597418486,0.7126993875950575,0.2
-79.50995121,1204224,588,9048,133,991.27,0.0003,0.20644375681877136,0.195361328125,-0.007220727947424166,5870,0.9465073943138123,0.024723317,0.9744778275489807,6.89145355001092,0.7137777045369148,0.2
-78.67299039999999,1206272,589,9064,133,1005.17,0.0003,0.20617550611495972,0.265478515625,-0.0034853299555834385,5880,0.83431476354599,0.02981072,0.7196875214576721,2.3321696130558847,0.7170883405953645,0.2
-81.22831458,1208320,590,9081,133,984.22,0.0003,0.205800861120224,0.2755859375,0.004272101566311903,5890,0.9529945254325867,0.020608552,0.04851415008306503,0.8559813853586092,0.7261618737131357,0.2
-81.11628818,1210368,591,9097,133,993.15,0.0003,0.20565566420555115,0.18203125,-0.015069176358520054,5900,0.8815304636955261,0.018990863,2.7332663536071777,34.33316143602133,0.7338146191090346,0.2
-81.27039804999998,1212416,592,9113,133,993.15,0.0003,0.20517775416374207,0.29580078125,-0.008139977198152338,5910,0.9831422567367554,0.028759062,0.42691493034362793,1.4220487099140882,0.7374648813158273,0.2
-80.80170712999998,1214464,593,9130,133,993.15,0.0003,0.20311784744262695,0.31181640625,-0.015927516081137582,5920,0.7292988300323486,0.028212387,0.1410408318042755,0.4257323839701712,0.7632963925600051,0.2
-79.96118419,1216512,594,9146,133,1007.76,0.0003,0.20339828729629517,0.294384765625,-0.0060636506619630385,5930,0.1978781819343567,0.024378616,0.526735246181488,1.7048124336637556,0.7793979622423649,0.2
-80.97157664000001,1218560,595,9163,132,993.91,0.0003,0.2037048041820526,0.2595703125,-0.013267376003204845,5940,0.928685188293457,0.02678804,2.6887366771698,7.944667400605977,0.7717333797365427,0.2
-80.80918023999999,1220608,596,9180,132,1008.08,0.0003,0.20381151139736176,0.127099609375,-0.011216105509083718,5950,0.9039415121078491,0.012210831,1.8121445178985596,12.733130732551217,0.7690377455204725,0.2
-81.79870509,1222656,597,9197,132,998.07,0.0003,0.20227153599262238,0.2962890625,-0.0034338242330704816,5960,0.8404258489608765,0.027687045,0.1210668683052063,0.6140512373647653,0.777510617300868,0.2
-81.55700531999999,1224704,598,9214,132,976.55,0.0003,0.20286919176578522,0.2154296875,-0.013503348935046233,5970,0.6653925180435181,0.0175277,1.5760202407836914,15.290895858407021,0.7919672768563032,0.2
-80.69964535,1226752,599,9231,132,988.62,0.0003,0.20210060477256775,0.27890625,-0.01690873066254426,5980,0.9641726016998291,0.035520602,1.8836272954940796,3.4426402023993434,0.7888372734189033,0.2
-81.15173336999999,1228800,600,9247,132,982.27,0.0003,0.20199467241764069,0.274609375,-0.006987341787316836,5990,0.9109334945678711,0.02360287,0.6268371939659119,2.0052728336304426,0.8047292526811362,0.2
-80.73315815999999,1230848,601,9263,132,995.9,0.0003,0.19996269047260284,0.29921875,-0.009226088704599534,6000,0.9811701774597168,0.034340993,1.0423158407211304,1.9367652534507216,0.8246091157197952,0.2
-80.32412419,1232896,602,9280,132,1001.13,0.0003,0.2003917545080185,0.30810546875,-0.005981403446639888,6010,0.8661060929298401,0.02279947,0.029959827661514282,0.2761563684092835,0.8394040811806918,0.2
-79.99439733999999,1234944,603,9297,132,1002.02,0.0003,0.19884294271469116,0.321533203125,-0.012680986608029344,6020,0.9049699306488037,0.036157098,0.2029331922531128,4.255826850887388,0.8499884139746428,0.2
-80.581151,1236992,604,9313,132,976.51,0.0003,0.1974145472049713,0.2208984375,-0.01040760661708191,6030,0.8804885745048523,0.026498882,4.1775946617126465,9.133740695565939,0.8782042291015386,0.2
-80.90560621,1239040,605,9330,132,979.8,0.0003,0.19675686955451965,0.2041015625,-0.011222415778320283,6040,0.9528331756591797,0.020572625,1.711248517036438,9.590543188899755,0.9021514274179936,0.2
-80.8516576,1241088,606,9347,132,992.06,0.0003,0.19764462113380432,0.311181640625,-0.004779055970720947,6050,0.8822543621063232,0.035281308,0.1309976577758789,0.9489612613222562,0.8956141132861376,0.2
-81.77938257,1243136,607,9363,132,984.63,0.0003,0.198368638753891,0.294921875,-0.011649520750506782,6060,0.8859183192253113,0.030243237,0.3431501090526581,0.9218500024173408,0.8780877880752087,0.2
-82.08757448,1245184,608,9380,132,958.64,0.0003,0.19847267866134644,0.203857421875,-0.010254082741448655,6070,0.8886330723762512,0.017539257,0.7445277571678162,8.266703062690794,0.8767081025987864,0.2
-82.11924366,1247232,609,9397,132,964.19,0.0003,0.19856391847133636,0.21279296875,-0.012578983514686115,6080,0.9455723166465759,0.0236062,1.7181525230407715,7.560383812338114,0.8729777969419956,0.2
-82.82794254000001,1249280,610,9414,132,946.65,0.0003,0.19930285215377808,0.26435546875,-0.013707177879405208,6090,0.9655377864837646,0.022938175,0.9033174514770508,5.89092130754143,0.8678937125951052,0.2
-82.18599669999999,1251328,611,9430,132,949.65,0.0003,0.20030252635478973,0.230078125,-0.012688897212501615,6100,0.9401869177818298,0.027204014,3.866919755935669,10.006998726073652,0.8509887255728245,0.2
-82.08187291999998,1253376,612,9447,132,949.37,0.0003,0.19904246926307678,0.352783203125,-0.0014715452867676503,6110,0.9203164577484131,0.025028912,0.10097453743219376,0.32977514737285674,0.8514028675854206,0.2
-81.59618052,1255424,613,9463,132,949.37,0.0003,0.20013731718063354,0.273046875,-0.01478455444885185,6120,0.9484996199607849,0.025855064,2.012002468109131,3.274819919699803,0.8570628523826599,0.2
-81.85897277,1257472,614,9480,132,949.88,0.0003,0.19918331503868103,0.28955078125,-0.007125591317890212,6130,-0.4503847360610962,0.029365834,0.08333718031644821,0.2864400221616961,0.853820076957345,0.2
-81.67402548999999,1259520,615,9496,132,952.34,0.0003,0.19865062832832336,0.224072265625,-0.0087923547194805,6140,0.9631995558738708,0.021566525,0.9927927851676941,3.5819156882353127,0.8673744108527899,0.2
-81.90700627,1261568,616,9513,132,944.07,0.0003,0.19762739539146423,0.19072265625,-0.011893933021929115,6150,0.8585021495819092,0.019361952,1.7844586372375488,8.03181544356048,0.8786158885806798,0.2
-82.02077831000001,1263616,617,9530,132,955.9,0.0003,0.195509135723114,0.22138671875,0.004447150274063461,6160,0.9425570964813232,0.012544003,0.2353779524564743,11.595851720217615,0.9090431455522776,0.2
-83.03248493,1265664,618,9547,132,939.6,0.0003,0.19366860389709473,0.3015625,-0.001075279623910319,6170,0.932246744632721,0.037918985,0.4598441421985626,1.3449004534631968,0.9439254533499479,0.2
-83.08463311,1267712,619,9563,132,941.84,0.0003,0.19276291131973267,0.309716796875,-0.0036451857013162225,6180,0.9040164351463318,0.04911746,0.47235384583473206,2.594988063420169,0.9733613286167383,0.2
-82.45833817,1269760,620,9580,132,955.76,0.0003,0.19257868826389313,0.308642578125,-0.010790247374097816,6190,0.9601740837097168,0.028143765,3.437527894973755,4.478583140857518,0.985005260258913,0.2
-82.81514171,1271808,621,9597,132,939.12,0.0003,0.19293299317359924,0.335888671875,-0.004878648860903922,6200,0.5153610110282898,0.032305375,0.18166689574718475,0.7966974926646799,0.9875611953437329,0.2
-82.31089336,1273856,622,9613,132,946.37,0.0003,0.19319912791252136,0.201806640625,-0.01161079412268009,6210,0.9342342615127563,0.018590191,5.844529628753662,8.737856954708695,0.9801221989095211,0.2
-81.9154102,1275904,623,9630,132,946.37,0.0003,0.19177024066448212,0.2861328125,-0.012264047103235498,6220,0.950038731098175,0.027840396,0.4624233543872833,3.2532868614420294,0.9894304424524307,0.2
-81.38950593999999,1277952,624,9646,132,943.5,0.0003,0.19101949036121368,0.345654296875,-0.012388921857927926,6230,0.2675325870513916,0.03298932,0.04945754259824753,0.36946747279725967,1.020708330720663,0.2
-81.65110382,1280000,625,9663,132,943.5,0.0003,0.19127357006072998,0.227685546875,-0.012181551320827566,6240,0.9313944578170776,0.019954192,0.6807327270507812,4.222025382053107,1.0260246139019729,0.2
