rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/loss,train/explained_variance,train/policy_gradient_loss,train/n_updates,train/clip_range,train/value_loss,train/approx_kl,train/clip_fraction,train/entropy_loss,train/learning_rate
198.62777682,337.3,371,1247232,609,3359,44.61388397216797,0.762374997138977,-0.0031519341355306096,6080,0.2,80.8409872353077,0.004652693,0.03876953125,-0.3980844998732209,0.0003
195.24694454000004,339.0,371,1249280,610,3364,15.971883773803711,0.833825409412384,-0.0009913351124851034,6090,0.2,40.28044897317886,0.003469833,0.040234375,-0.3677609061822295,0.0003
198.23943566999998,335.9,371,1251328,611,3368,26.338518142700195,0.4893453121185303,0.0025630635529523714,6100,0.2,103.16148064732552,0.011136875,0.078076171875,-0.5619130793958902,0.0003
198.43191921000002,339.07,371,1253376,612,3373,11.213082313537598,0.7346314787864685,-0.0012343409733148291,6110,0.2,66.06024886369705,0.0035747138,0.03623046875,-0.3887622945941985,0.0003
201.60054224999996,330.59,371,1255424,613,3378,17.306842803955078,0.5049685835838318,-0.004550992083386518,6120,0.2,138.91202999353408,0.008011444,0.08271484375,-0.4163344363681972,0.0003
196.40064771000002,329.69,371,1257472,614,3383,12.640960693359375,0.690276026725769,-0.001976393898075912,6130,0.2,102.4383734345436,0.0041996776,0.043017578125,-0.40240369727835057,0.0003
198.44990332,331.9,371,1259520,615,3388,27.55172348022461,0.8037238717079163,-0.002278903915430419,6140,0.2,110.39447239637374,0.0032729092,0.03427734375,-0.3856928154826164,0.0003
203.04794118,343.83,371,1261568,616,3392,54.597503662109375,0.8009343147277832,-0.003316383415949531,6150,0.2,212.19635368585585,0.015416594,0.042333984375,-0.36518798051401974,0.0003
206.27934817000002,346.57,371,1263616,617,3397,3.4376134872436523,0.8303008079528809,-0.0001940281072165817,6160,0.2,29.696723274886608,0.0043383413,0.08681640625,-0.4648290271870792,0.0003
206.64218365,343.03,371,1265664,618,3402,6.815670490264893,0.7136111259460449,-0.002639442856889218,6170,0.2,54.85320103019476,0.005991658,0.071728515625,-0.4677953260950744,0.0003
204.75281159,341.74,372,1267712,619,3407,48.70880126953125,0.7161242961883545,-0.0014235756985726765,6180,0.2,72.49842750430108,0.005559014,0.050439453125,-0.3313282680232078,0.0003
205.27900887999996,338.81,372,1269760,620,3412,17.138893127441406,0.5290640592575073,-0.0013076987699605525,6190,0.2,62.6938265889883,0.008345164,0.08681640625,-0.5018722431734204,0.0003
208.41811916999998,335.03,372,1271808,621,3416,7.080310344696045,0.8499493598937988,-0.0005506177403731272,6200,0.2,34.08601230680942,0.004298081,0.045361328125,-0.34942628890275956,0.0003
201.36038965,343.33,372,1273856,622,3421,145.66506958007812,0.6109942197799683,-0.001766565762227401,6210,0.2,135.80521536171437,0.010802581,0.068603515625,-0.4720650065690279,0.0003
196.37529133,338.29,372,1275904,623,3425,67.79706573486328,0.6059425473213196,-0.0018444753557560034,6220,0.2,192.97318029403687,0.0047347117,0.051806640625,-0.34724571723490955,0.0003
200.36605177,334.6,372,1277952,624,3430,21.962207794189453,0.7529203295707703,0.00018942267197417096,6230,0.2,102.98017002344132,0.005356285,0.084326171875,-0.44598953062668445,0.0003
197.48908217,348.5,372,1280000,625,3434,39.784908294677734,0.7177113890647888,-0.0037492664021556267,6240,0.2,56.63918065130711,0.0069123683,0.062451171875,-0.4214524894952774,0.0003
196.52894117000008,354.05,372,1282048,626,3439,1.2190885543823242,0.8626490831375122,0.0011900030294782482,6250,0.2,17.645685947686435,0.013021383,0.15087890625,-0.541669825091958,0.0003
201.61802270000004,346.02,372,1284096,627,3444,7.266189098358154,0.903195321559906,0.00012654785678023472,6260,0.2,24.201037683337926,0.006138614,0.05625,-0.49037464512512086,0.0003
196.07493304000002,360.76,372,1286144,628,3448,10.257208824157715,0.897022545337677,-0.0016712820157408713,6270,0.2,31.394328439235686,0.0056700963,0.058349609375,-0.37750474736094475,0.0003
197.90406026,360.33,373,1288192,629,3453,5.8728108406066895,0.6100442409515381,-0.0009902456615236588,6280,0.2,54.901654073596,0.002188464,0.042333984375,-0.3528209149837494,0.0003
193.51581078999996,361.38,373,1290240,630,3458,25.900802612304688,0.6895976066589355,-0.001346942573582055,6290,0.2,72.89117661118507,0.0049522165,0.046630859375,-0.3905206724070013,0.0003
194.20218311,360.12,373,1292288,631,3462,51.00892639160156,0.6152275800704956,-0.0012149627538747155,6300,0.2,161.66875499486923,0.0035150056,0.02626953125,-0.4030841298401356,0.0003
192.84318251000005,367.61,373,1294336,632,3467,10.831101417541504,0.5672082901000977,-0.00582951023534406,6310,0.2,138.24159721732138,0.0054575275,0.06533203125,-0.41441682670265434,0.0003
184.28968292000002,369.62,373,1296384,633,3471,9.17699146270752,0.7744607329368591,-0.0016147381975315511,6320,0.2,38.633531665802,0.005701703,0.056787109375,-0.4743938442319632,0.0003
187.25668465,352.66,373,1298432,634,3476,20.62063217163086,0.35001540184020996,-0.0014320558460894973,6330,0.2,164.44410407841207,0.0037330333,0.046044921875,-0.4981820764020085,0.0003
183.59292234000003,359.98,373,1300480,635,3481,39.08267593383789,0.6062055230140686,-0.004257564226281829,6340,0.2,157.32614919543266,0.005488805,0.07080078125,-0.393519520945847,0.0003
184.83007661,365.47,373,1302528,636,3485,23.259580612182617,0.5613158941268921,-0.0004053301352541894,6350,0.2,86.59106242358685,0.005094941,0.0560546875,-0.4843300382606685,0.0003
188.50388127000002,357.05,373,1304576,637,3490,10.445599555969238,0.7923743724822998,8.358712366316468e-05,6360,0.2,26.787230971455575,0.005219629,0.06357421875,-0.3513561720494181,0.0003
181.53001694,364.78,373,1306624,638,3494,6.91717529296875,0.8698452711105347,-0.005365952951251529,6370,0.2,24.392411996424197,0.007744399,0.070556640625,-0.4553337720222771,0.0003
184.88551052000005,356.45,373,1308672,639,3499,56.4905891418457,0.6698607802391052,-0.005262716687866487,6380,0.2,197.90460332930087,0.009112643,0.0794921875,-0.4071328887715936,0.0003
187.55757513999998,350.83,374,1310720,640,3504,54.14793395996094,0.6006268262863159,-0.0025055484962649643,6390,0.2,116.8479486554861,0.004679406,0.043359375,-0.387849376257509,0.0003
186.35418839000002,349.9,374,1312768,641,3509,10.072998046875,0.6223902702331543,-0.0033396719867596404,6400,0.2,98.1578195720911,0.007775637,0.060693359375,-0.35314073460176587,0.0003
188.23206972,342.45,374,1314816,642,3513,20.64240837097168,0.7503225207328796,-6.854996317997574e-05,6410,0.2,86.53181816339493,0.00570299,0.04189453125,-0.35126983346417545,0.0003
187.31440046000003,343.02,374,1316864,643,3518,5.959723949432373,0.8970351815223694,-0.0033273667038884016,6420,0.2,16.38673248887062,0.023051947,0.1373046875,-0.47945253998041154,0.0003
182.6152915,339.64,374,1318912,644,3523,5.225780487060547,0.7405128479003906,0.0012081401189789176,6430,0.2,23.025026275217535,0.0070614456,0.048876953125,-0.5101970881223679,0.0003
182.04764552000003,339.3,374,1320960,645,3527,15.570772171020508,0.7093921303749084,-0.00036925082822563126,6440,0.2,84.87607100903988,0.0038576238,0.029443359375,-0.398234820459038,0.0003
180.34342189999998,345.5,374,1323008,646,3532,39.59736251831055,0.722648024559021,-0.005599366768728941,6450,0.2,66.46521836668254,0.015321175,0.1001953125,-0.4714996828697622,0.0003
183.06905765999997,352.14,374,1325056,647,3536,44.12944412231445,0.7789130210876465,-0.0021999124190188015,6460,0.2,68.32820585519076,0.0067186104,0.046826171875,-0.4998830111697316,0.0003
183.59275774999998,349.81,374,1327104,648,3541,5.987650394439697,0.8220576643943787,-0.0004300569707993418,6470,0.2,53.22293226271868,0.003187546,0.045263671875,-0.4566429127007723,0.0003
182.14444276000003,348.51,374,1329152,649,3545,28.88299560546875,0.8327850699424744,-0.0030427099001826717,6480,0.2,69.35750193297864,0.0057371752,0.076953125,-0.4297933363355696,0.0003
187.19672071000002,360.83,374,1331200,650,3550,60.22905349731445,0.7581785321235657,-0.0012296868488192558,6490,0.2,113.64179881215095,0.005927601,0.06044921875,-0.37902112063020466,0.0003
194.56523093000004,356.1,375,1333248,651,3554,14.410125732421875,0.8166496753692627,0.000268889703147579,6500,0.2,40.385609082877636,0.0060232696,0.067529296875,-0.4517829393967986,0.0003
195.97814532000004,348.12,375,1335296,652,3559,16.385671615600586,0.8282448053359985,-0.002676572324708104,6510,0.2,46.520621311664584,0.0071962513,0.0693359375,-0.35972920707426964,0.0003
192.78787344,362.28,375,1337344,653,3564,11.203367233276367,0.7808629274368286,-0.00343723569822032,6520,0.2,88.90875035226345,0.003634077,0.04443359375,-0.39606709042564037,0.0003
189.18807655,369.09,375,1339392,654,3568,0.868720531463623,0.9593443274497986,-0.03614204783225432,6530,0.2,4.450243734382093,0.04551506,0.482958984375,-0.639245081692934,0.0003
182.23674178,360.83,375,1341440,655,3573,8.998554229736328,0.6149181127548218,-0.001158201214275323,6540,0.2,56.234675887227056,0.0040962594,0.04326171875,-0.4377964214421809,0.0003
186.04419447999996,368.73,375,1343488,656,3578,50.53572082519531,0.5912723541259766,-0.004401790580595843,6550,0.2,137.58989632725715,0.0073120957,0.055419921875,-0.43431095201522113,0.0003
190.80676604,369.34,375,1345536,657,3582,8.705175399780273,0.768962025642395,-0.003975346306106076,6560,0.2,53.07666380107403,0.0073576774,0.07080078125,-0.4074151715263724,0.0003
190.39134445999997,371.25,375,1347584,658,3587,122.89457702636719,0.6426753997802734,-0.003564859423204325,6570,0.2,152.780472445488,0.0036819656,0.035595703125,-0.3861985872499645,0.0003
194.76172981000002,372.6,375,1349632,659,3591,104.25933074951172,0.7663848400115967,-0.00260864790470805,6580,0.2,80.27319896221161,0.004611378,0.04013671875,-0.37687432011589406,0.0003
191.74588144,378.27,375,1351680,660,3596,14.773508071899414,0.7535161972045898,-0.002130501891952008,6590,0.2,40.131944289803506,0.00704664,0.04951171875,-0.3592383611947298,0.0003
189.91216394000006,375.81,375,1353728,661,3600,2.3386008739471436,0.8201097249984741,0.00029004534881096335,6600,0.2,45.580255860090254,0.012931679,0.11064453125,-0.6057353645563126,0.0003
192.40437608,376.92,376,1355776,662,3605,37.258785247802734,0.6179478168487549,-0.0008587178483139724,6610,0.2,126.76038954257965,0.0043261736,0.060009765625,-0.42494171699509026,0.0003
193.48755945999994,385.03,376,1357824,663,3610,6.3429856300354,0.37614405155181885,-0.0016514674643985927,6620,0.2,34.968981786072256,0.005878718,0.071630859375,-0.45039084339514374,0.0003
191.39375436999998,392.39,376,1359872,664,3614,18.399398803710938,0.6687900424003601,-0.0014918959292117505,6630,0.2,29.82284409701824,0.0031070437,0.032666015625,-0.5792268348857761,0.0003
198.25110974,387.52,376,1361920,665,3619,12.392903327941895,0.7574515342712402,-0.004915907655959018,6640,0.2,25.909857980906963,0.0073624104,0.143994140625,-0.4855194501578808,0.0003
196.16314760999998,396.91,376,1363968,666,3624,7.590902328491211,0.947955310344696,-0.001281975493475329,6650,0.2,25.582305365800856,0.008149166,0.061572265625,-0.37669945852831005,0.0003
194.42376005999998,403.87,376,1366016,667,3628,12.568719863891602,0.7589589953422546,-0.0022914908855454995,6660,0.2,29.46752337664366,0.0041254773,0.03330078125,-0.5192480086348951,0.0003
199.03009598,415.59,376,1368064,668,3633,1.0583263635635376,0.8750085830688477,-0.0012279961694730446,6670,0.2,28.13077019378543,0.0072075836,0.09482421875,-0.5511483461596072,0.0003
195.96042591000008,408.07,376,1370112,669,3637,9.31856918334961,0.8652658462524414,-0.001080056931823492,6680,0.2,48.29825482070446,0.0040754313,0.04794921875,-0.3552461358718574,0.0003
196.87918197000002,405.26,376,1372160,670,3642,155.6043701171875,0.5468556880950928,-0.0020282464218325915,6690,0.2,179.4977505505085,0.002654991,0.036083984375,-0.37223328128457067,0.0003
195.86407839,406.14,376,1374208,671,3646,5.876571178436279,0.6220324039459229,-0.0019237312037148513,6700,0.2,44.80894610732794,0.0033337204,0.076416015625,-0.4390926110558212,0.0003
192.98023100999998,420.03,376,1376256,672,3651,33.36695861816406,0.8461529016494751,-0.0033893566549522804,6710,0.2,58.075342951714994,0.0068435674,0.073974609375,-0.38872499158605933,0.0003
195.55879173000002,408.52,377,1378304,673,3655,6.915705680847168,0.9596260786056519,-0.0020992928300984206,6720,0.2,13.843569387495517,0.013722759,0.1669921875,-0.5173815289512277,0.0003
191.72640955000006,406.97,377,1380352,674,3660,256.18267822265625,0.6623846292495728,-0.0009805927373236045,6730,0.2,107.87249268293381,0.003952967,0.027294921875,-0.3443632727023214,0.0003
200.73350297999997,403.98,377,1382400,675,3665,13.81154727935791,0.615951657295227,-0.002583073475398123,6740,0.2,71.34048401713372,0.0061955685,0.04365234375,-0.5039111371152103,0.0003
195.04831491999997,403.44,377,1384448,676,3670,14.576702117919922,0.8068587183952332,-0.002726360151427798,6750,0.2,52.95384616851807,0.00532289,0.056884765625,-0.3939230766147375,0.0003
195.81057270000002,413.06,377,1386496,677,3675,20.442794799804688,0.745253324508667,-0.0015780314002768136,6760,0.2,77.50597437322139,0.005995403,0.05107421875,-0.3788679514080286,0.0003
192.54169619,421.46,377,1388544,678,3680,6.736619472503662,0.886098325252533,6.499708979390561e-06,6770,0.2,33.95798105597496,0.004510845,0.084033203125,-0.4767525622621179,0.0003
188.86356666000003,428.21,377,1390592,679,3685,30.027503967285156,0.8005646467208862,-0.003782505441631656,6780,0.2,98.25705677866935,0.007935871,0.101611328125,-0.480578859616071,0.0003
182.29897503000004,433.59,377,1392640,680,3689,7.7357611656188965,0.6979104280471802,-0.0011546887253643945,6790,0.2,69.36500921845436,0.008725682,0.06572265625,-0.43223049137741326,0.0003
186.80358915999997,420.98,377,1394688,681,3694,27.9974308013916,0.6756664514541626,-0.0028566160530317576,6800,0.2,83.40684086978436,0.010510895,0.0798828125,-0.4358504175208509,0.0003
187.93882343,427.65,377,1396736,682,3698,5.304497241973877,0.9513612985610962,-0.0002293565674335696,6810,0.2,30.878987373411654,0.009386392,0.095263671875,-0.4494891663081944,0.0003
192.22901965,406.77,377,1398784,683,3703,12.728076934814453,0.7550746202468872,-0.0017374115515849553,6820,0.2,76.03645548820495,0.00536338,0.045068359375,-0.3457877721171826,0.0003
190.24487426000005,403.86,377,1400832,684,3708,14.071202278137207,0.7918113470077515,-0.0010938538529444487,6830,0.2,70.62328064739704,0.0048372094,0.043994140625,-0.3168219558428973,0.0003
189.91994651999997,406.54,377,1402880,685,3713,5.546561241149902,0.8387947678565979,-0.0018010936270002275,6840,0.2,60.93239412605762,0.009578089,0.1103515625,-0.4671653906814754,0.0003
190.25830816999994,395.92,377,1404928,686,3718,7.477104663848877,0.891319751739502,-0.0017535648279590533,6850,0.2,50.04450680911541,0.012324296,0.11669921875,-0.43566270926967265,0.0003
190.18377844,387.62,377,1406976,687,3722,11.210444450378418,0.8198034167289734,0.000543660951370839,6860,0.2,45.35314201414585,0.0049799886,0.0556640625,-0.40608949344605205,0.0003
192.37492457,393.85,377,1409024,688,3727,31.276071548461914,0.8236507773399353,-0.0008706619759323075,6870,0.2,81.44857220053673,0.0077139223,0.070947265625,-0.430839323066175,0.0003
188.14669741999998,392.27,377,1411072,689,3733,14.627053260803223,0.8543108105659485,-0.0020785206608707084,6880,0.2,45.10098698437214,0.008171001,0.05712890625,-0.40818298598751424,0.0003
183.35684089000003,396.77,377,1413120,690,3738,27.823381423950195,0.7176229953765869,-0.0034134272107621657,6890,0.2,162.94945578575135,0.006191152,0.050634765625,-0.4296361396089196,0.0003
186.59753404,382.91,378,1415168,691,3743,14.518680572509766,0.8707913756370544,-0.0007959582188050262,6900,0.2,34.5484822139144,0.004336572,0.0365234375,-0.4600676071830094,0.0003
188.13601352,390.59,378,1417216,692,3748,7.859846591949463,0.9265868067741394,4.637702804757282e-05,6910,0.2,31.036210076510905,0.011936186,0.09384765625,-0.4077674037776887,0.0003
190.38363786999997,390.21,378,1419264,693,3752,28.949726104736328,0.8225162625312805,-0.00015958666044753046,6920,0.2,48.50745376348495,0.002277424,0.039599609375,-0.38954674182459714,0.0003
190.12741161999998,401.93,378,1421312,694,3757,13.918989181518555,0.9306449890136719,6.981682236073539e-05,6930,0.2,22.486108396947383,0.01087576,0.113427734375,-0.5650315378792584,0.0003
191.09058981999996,402.34,378,1423360,695,3762,2.638432264328003,0.8625127673149109,0.0019237618806073442,6940,0.2,32.94825512543321,0.019573584,0.085546875,-0.5279085755348205,0.0003
189.72899113,396.73,378,1425408,696,3767,5.17461633682251,0.9489197731018066,-0.0010104147222591564,6950,0.2,22.3312474116683,0.004500147,0.05830078125,-0.4474765514023602,0.0003
191.89474758999998,393.93,378,1427456,697,3771,53.65742492675781,0.6155190467834473,-0.0030341695644892754,6960,0.2,172.9620505094528,0.004009631,0.043115234375,-0.3629390231333673,0.0003
196.18045152,395.28,378,1429504,698,3776,7.094882488250732,0.8756466507911682,-0.0011000686819897965,6970,0.2,29.65490526929498,0.004741814,0.070947265625,-0.43563298527151345,0.0003
192.34378472,400.23,378,1431552,699,3781,18.5991153717041,0.7565708160400391,-0.0026732454731245524,6980,0.2,22.535444746911526,0.007460774,0.07587890625,-0.5197495884262026,0.0003
197.26601619000004,400.07,378,1433600,700,3785,0.9627038240432739,0.9264420866966248,0.001403635847964324,6990,0.2,15.694278727285564,0.014128158,0.11015625,-0.5593495341017842,0.0003
193.51968549999998,397.64,378,1435648,701,3790,41.82381820678711,0.6429506540298462,-0.00010117326019098982,7000,0.2,83.20310926437378,0.0021980507,0.03056640625,-0.336785086710006,0.0003
192.85558514999997,400.25,378,1437696,702,3795,22.817516326904297,0.7368279695510864,-0.0026018143136752768,7010,0.2,71.23818597644568,0.00475807,0.03154296875,-0.3956249007023871,0.0003
189.74850224999997,399.72,378,1439744,703,3800,7.160376071929932,0.7251745462417603,-0.002299947154824622,7020,0.2,38.066106072068216,0.004467587,0.04384765625,-0.4435661149211228,0.0003
194.5400736,390.52,378,1441792,704,3805,74.03487396240234,0.6299047470092773,-0.002814399983617477,7030,0.2,112.04686915576458,0.0076672453,0.062255859375,-0.43773901825770734,0.0003
194.5308834,384.74,378,1443840,705,3809,17.669260025024414,0.8252150416374207,-0.0020176593068754302,7040,0.2,34.66999468505382,0.0038853073,0.040625,-0.3295820642728359,0.0003
196.69045892999998,381.65,379,1445888,706,3814,16.038002014160156,0.6668215990066528,-0.0038164056022651494,7050,0.2,103.05175151228904,0.005711183,0.06259765625,-0.32989347968250515,0.0003
191.7405261700001,390.97,379,1447936,707,3819,15.781839370727539,0.6883385181427002,-0.0021135455404873937,7060,0.2,71.81253463327884,0.0042354735,0.03046875,-0.41568995686247945,0.0003
197.15998931,385.67,379,1449984,708,3823,9.336468696594238,0.5429680347442627,-0.0004106280190171674,7070,0.2,49.27864082306623,0.0026617097,0.043798828125,-0.5388634761795401,0.0003
198.15370683999998,387.2,379,1452032,709,3828,20.904539108276367,0.5822166800498962,-0.0021782987110782414,7080,0.2,188.31709256768227,0.004797291,0.051611328125,-0.38731379704549906,0.0003
191.95614038,401.81,379,1454080,710,3833,5.465630054473877,0.8497636318206787,-0.0022120902751339598,7090,0.2,49.07206138670445,0.008944827,0.080126953125,-0.5450438593514264,0.0003
187.90182027,390.49,379,1456128,711,3838,10.455388069152832,0.7074678540229797,-0.0010331221696105787,7100,0.2,48.31184158176184,0.008422855,0.072412109375,-0.5618797043338418,0.0003
187.07654377000003,367.66,379,1458176,712,3843,119.05239868164062,0.5890328884124756,-0.0024534091950044966,7110,0.2,197.8278132557869,0.0044032186,0.063671875,-0.3743588269688189,0.0003
186.14410841,364.66,379,1460224,713,3847,44.478031158447266,0.7636774182319641,-0.004187869762972696,7120,0.2,128.386703646183,0.007135742,0.050390625,-0.3602558085694909,0.0003
179.15423981,370.36,379,1462272,714,3852,18.113908767700195,0.7116612195968628,-0.0014275778929004445,7130,0.2,91.77301775217056,0.0077550462,0.053857421875,-0.3839074010029435,0.0003
181.16208728000004,379.12,379,1464320,715,3857,5.01870584487915,0.6174671649932861,-0.0013195182429626584,7140,0.2,126.66502022445202,0.004119514,0.078125,-0.42706789234653114,0.0003
186.59920763999997,372.23,379,1466368,716,3861,5.690088272094727,0.3990401029586792,3.6258576437830924e-05,7150,0.2,32.37912794947624,0.0047819447,0.071826171875,-0.6127365242689848,0.0003
189.15902238,365.24,379,1468416,717,3866,18.960628509521484,0.7902876138687134,-0.0007637969771167264,7160,0.2,38.128771376609805,0.00460135,0.07099609375,-0.4332345253787935,0.0003
181.33613818999999,370.89,379,1470464,718,3871,61.348426818847656,0.6867637634277344,-0.0015901170278084464,7170,0.2,123.37920287251472,0.0040810825,0.0396484375,-0.3558464901521802,0.0003
187.75828581999997,367.6,379,1472512,719,3875,9.51929759979248,0.3038296103477478,-0.004309200300485827,7180,0.2,153.5161968231201,0.008137358,0.060498046875,-0.5285154933109879,0.0003
188.86019165999997,360.8,380,1474560,720,3880,13.184536933898926,0.4576566219329834,-0.001396141575241927,7190,0.2,71.53181192874908,0.0039562024,0.042529296875,-0.3825814511626959,0.0003
190.56725285000005,368.84,380,1476608,721,3884,10.251189231872559,0.5733633637428284,0.0018010269879596308,7200,0.2,38.76394677311182,0.011331207,0.065185546875,-0.4653755298815668,0.0003
187.85992920999996,374.16,380,1478656,722,3889,10.434571266174316,0.7798749804496765,-0.0011620739387581125,7210,0.2,38.04494747519493,0.003617472,0.05068359375,-0.4601552882231772,0.0003
187.82335344999998,373.77,380,1480704,723,3893,9.18002986907959,0.8302881717681885,0.0006058744213078171,7220,0.2,60.55610897243023,0.0055146767,0.052392578125,-0.383366446942091,0.0003
187.87251011,375.84,380,1482752,724,3898,16.201061248779297,0.6228752136230469,-0.0020038289461808746,7230,0.2,124.26356169581413,0.0062244637,0.059521484375,-0.3626147411298007,0.0003
187.67315406999998,384.14,380,1484800,725,3902,10.333675384521484,0.6574006080627441,0.0007502498352550902,7240,0.2,70.25330313146114,0.004745217,0.044189453125,-0.4330465167760849,0.0003
190.35152852999997,384.16,380,1486848,726,3907,4.767825603485107,0.7892247438430786,-0.0017458670656196773,7250,0.2,23.43271722495556,0.009837485,0.071923828125,-0.45759207690134646,0.0003
187.40422199,392.52,380,1488896,727,3912,6.1575493812561035,0.7466092109680176,-0.00031956565799191595,7260,0.2,26.950255316495895,0.0072862413,0.0779296875,-0.45856125112622975,0.0003
188.60928189999998,388.9,380,1490944,728,3916,7.9179887771606445,0.6269179582595825,-0.001823126050294377,7270,0.2,63.50212062895298,0.007713191,0.054248046875,-0.43575817039236425,0.0003
191.84243874,384.89,380,1492992,729,3921,15.623034477233887,0.6999576091766357,-0.0020258617063518614,7280,0.2,73.66234636604786,0.0069259205,0.072412109375,-0.40632335292175414,0.0003
194.36172091999993,392.18,380,1495040,730,3926,17.90570831298828,0.7778449654579163,-0.0015796333900652826,7290,0.2,49.869982175529,0.010877415,0.077490234375,-0.5029314807616174,0.0003
197.40271289,395.09,380,1497088,731,3930,9.591347694396973,0.8048909306526184,-0.0033975965139688923,7300,0.2,49.190305155515674,0.0051373467,0.08212890625,-0.45536018619313834,0.0003
194.88949804000003,409.29,380,1499136,732,3935,30.8204402923584,0.7487159967422485,-0.0019116666982881725,7310,0.2,76.64324926733971,0.0038987617,0.0423828125,-0.32618081448599695,0.0003
197.34922075999998,407.25,380,1501184,733,3940,1.9147969484329224,0.5933427810668945,0.0028654781344812363,7320,0.2,7.772581848502159,0.0036880663,0.090625,-0.5410690815187991,0.0003
200.87964206999996,422.61,381,1503232,734,3945,12.565118789672852,0.7473631501197815,-0.0028047172381775454,7330,0.2,50.39793775975704,0.0085841855,0.091845703125,-0.41607448244467377,0.0003
199.82900268999998,416.36,381,1505280,735,3949,7.430386543273926,0.7941341996192932,-0.0026318973948946224,7340,0.2,23.29359337761998,0.007416334,0.11201171875,-0.5027000878937542,0.0003
