time/fps,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,train/clip_fraction,train/entropy_loss,train/clip_range,train/policy_gradient_loss,train/value_loss,train/learning_rate,train/approx_kl,train/loss,train/n_updates,train/explained_variance
273,153,491.9,126.55874460999999,1146,313344,0.069677734375,-0.7874326877295971,0.2,-0.0025893182624713517,72.74159427583217,0.0003,0.0073860614,23.869430541992188,1520,0.8597468733787537
270,154,487.89,128.46899548,1165,315392,0.09453125,-0.5801916779950261,0.2,-0.0025971461756853385,42.309058990329504,0.0003,0.008717518,6.701362133026123,1530,0.745320737361908
268,155,481.07,127.92094201,1181,317440,0.0501953125,-0.7703725324943662,0.2,-0.004766767598630395,101.50871122777463,0.0003,0.0072952956,69.02095031738281,1540,0.7810348272323608
266,156,488.42,125.08072910000001,1198,319488,0.037890625,-0.7032390505075454,0.2,-0.004566322405298706,120.81483805179596,0.0003,0.005724675,62.04684066772461,1550,0.7830477952957153
264,157,482.71,132.05038343,1216,321536,0.046142578125,-0.6963367998600006,0.2,-0.003813744691433385,12.229602914303541,0.0003,0.0042942343,2.1873621940612793,1560,0.9118472337722778
262,158,489.18,132.58818176,1234,323584,0.02890625,-0.7117465583607554,0.2,-0.002370627407799475,30.16088720858097,0.0003,0.005991132,7.583255290985107,1570,0.8943101763725281
260,159,494.1,130.68393079,1250,325632,0.030224609375,-0.6948967950418592,0.2,-0.0021568959404248745,100.534752894938,0.0003,0.0051892614,31.269338607788086,1580,0.7409936189651489
258,160,493.92,129.58915176000002,1267,327680,0.014404296875,-0.7550607508048415,0.2,-0.0008520128525560722,83.65438518226146,0.0003,0.003555031,7.799018859863281,1590,0.7383537292480469
256,161,502.54,133.24259674,1283,329728,0.059033203125,-0.764654534496367,0.2,-0.0049750796824810095,57.80682955086231,0.0003,0.00471644,12.93206787109375,1600,0.7364484667778015
255,162,497.17,137.90506555,1300,331776,0.09814453125,-0.7196401350200177,0.2,-0.0037281971701304427,15.221536349505186,0.0003,0.008164826,6.825052738189697,1610,0.9062137603759766
253,163,481.45,137.72211808999998,1317,333824,0.05390625,-0.7493606682866811,0.2,-0.0030787479416176213,62.36252624839544,0.0003,0.006304965,37.223995208740234,1620,0.8686169385910034
251,164,485.81,143.66411321,1336,335872,0.040625,-0.7051476083695889,0.2,-0.0034515567152993754,117.1169610619545,0.0003,0.0039007466,27.644899368286133,1630,0.7671159505844116
249,165,472.47,152.4663302,1352,337920,0.046435546875,-0.7355177821591496,0.2,-0.002622420854459051,27.82291493192315,0.0003,0.005626706,4.308618545532227,1640,0.937481701374054
248,166,463.43,146.91428416,1370,339968,0.066748046875,-0.6914321919903159,0.2,-0.0027698594218236393,29.514558002352715,0.0003,0.0068236287,23.4954776763916,1650,0.8906070590019226
246,167,469.02,145.60234719,1387,342016,0.0087890625,-0.7526830056682229,0.2,-0.001274210278643295,225.0891249001026,0.0003,0.0017992131,26.882259368896484,1660,0.479037880897522
245,168,472.14,148.62664794,1403,344064,0.12158203125,-0.6252320375293493,0.2,-0.0007293531642062589,14.561500450223685,0.0003,0.020333294,2.2399826049804688,1670,0.7744894027709961
243,169,461.41,157.52332979000002,1420,346112,0.04033203125,-0.6909163279458881,0.2,-0.0029428437468595804,58.687369069457056,0.0003,0.0048236456,30.442411422729492,1680,0.8003082275390625
242,170,467.25,162.0087465,1437,348160,0.0361328125,-0.6732578251510859,0.2,-0.0029238237606477925,60.55093511939049,0.0003,0.007065262,19.50812339782715,1690,0.7466744184494019
240,171,463.33,166.17658216000004,1458,350208,0.032080078125,-0.46681875186041,0.2,-0.0013048374996287749,27.162529096007347,0.0003,0.0058520394,11.695460319519043,1700,0.6886088848114014
237,172,460.06,162.42547187,1483,352256,0.04560546875,-0.6255524460226297,0.2,-0.003435756737599149,89.55264226645231,0.0003,0.0036900477,4.035740375518799,1710,0.7804096937179565
235,173,450.32,163.19340796999998,1504,354304,0.045458984375,-0.7097541358321905,0.2,-0.003116030801902525,113.83126510754228,0.0003,0.0046670865,11.604475021362305,1720,0.7147204875946045
233,174,454.69,165.20080854,1528,356352,0.066015625,-0.611961777228862,0.2,-0.004515436402289197,77.68862971663475,0.0003,0.005337786,6.622630596160889,1730,0.7753782272338867
230,175,444.95,167.70773906000002,1552,358400,0.151806640625,-0.6601993614807725,0.2,-0.005988540328689851,10.707441367208958,0.0003,0.010823063,4.731534004211426,1740,0.9092772603034973
229,176,444.08,169.92809902000002,1570,360448,0.05244140625,-0.6615813858807087,0.2,-0.0005782363499747589,9.678998047858476,0.0003,0.004895011,4.6339263916015625,1750,0.9390287399291992
228,177,442.62,168.02452404,1588,362496,0.019580078125,-0.6605313459411264,0.2,-0.0038194127380847933,124.99333679974079,0.0003,0.0027027302,38.404327392578125,1760,0.6395976543426514
226,178,434.08,167.66650726000003,1608,364544,0.037451171875,-0.5930463317781687,0.2,-0.0037003860546974466,63.809380596876146,0.0003,0.0030085256,16.576208114624023,1770,0.836693525314331
223,179,445.25,165.82534261,1637,366592,0.056201171875,-0.6641512252390385,0.2,-0.004293655912624672,56.80346666276455,0.0003,0.0047174566,9.763964653015137,1780,0.731393575668335
222,180,436.04,174.61888685000002,1656,368640,0.152783203125,-0.6867298040539026,0.2,-0.004319953301455825,9.618547501787543,0.0003,0.01106902,1.996570348739624,1790,0.9533811807632446
221,181,429.82,177.11994395999997,1677,370688,0.041162109375,-0.5597234304994345,0.2,-0.0023718207536148838,40.584393641352655,0.0003,0.005602956,10.63548469543457,1800,0.8303835988044739
219,182,440.22,175.41357046000005,1700,372736,0.091650390625,-0.6180007601156831,0.2,-0.0027337670275301208,35.20294466167688,0.0003,0.008526172,5.936723709106445,1810,0.8862855434417725
218,183,446.74,177.31441162000002,1714,374784,0.03525390625,-0.6481560578569769,0.2,-0.0013163901909138075,113.07288002669812,0.0003,0.0036309771,60.972450256347656,1820,0.6605767011642456
217,184,447.13,176.57536341000002,1731,376832,0.192138671875,-0.6784508859738707,0.2,-0.005431158555438742,3.136978491023183,0.0003,0.011274826,1.0784995555877686,1830,0.9521859288215637
215,185,441.94,177.77595795000005,1754,378880,0.01748046875,-0.522765513509512,0.2,-0.0014684937777929008,94.30228738188744,0.0003,0.0034504659,63.04983901977539,1840,0.6925431489944458
214,186,440.27,178.67027761999998,1778,380928,0.06123046875,-0.6532417442649603,0.2,-0.0023699118421063757,106.5630780339241,0.0003,0.009479317,18.279979705810547,1850,0.7466977834701538
212,187,439.72,186.99543004999998,1798,382976,0.027294921875,-0.5854124882258475,0.2,-0.0023110368769266643,71.97935512065888,0.0003,0.0047213705,18.814973831176758,1860,0.8092862963676453
211,188,426.86,192.18082357,1822,385024,0.0576171875,-0.6211922655813396,0.2,-0.0022813109404523856,46.04200408160686,0.0003,0.0057668476,32.30934143066406,1870,0.7916911244392395
208,189,430.49,193.30032483000002,1853,387072,0.0853515625,-0.6011798921972513,0.2,-0.0038620812716544605,55.59804327785969,0.0003,0.004626558,16.580198287963867,1880,0.8566253781318665
206,190,428.11,193.09237604999998,1882,389120,0.024560546875,-0.6511036567389965,0.2,-0.0034355283773038537,38.55242449790239,0.0003,0.001678875,10.667346000671387,1890,0.8124451041221619
204,191,418.6,192.24877908,1916,391168,0.076513671875,-0.6244341221638023,0.2,-0.0028441224072594195,24.01276807487011,0.0003,0.00550865,16.253637313842773,1900,0.9261218905448914
202,192,429.12,192.34392771,1938,393216,0.0416015625,-0.6393397161737084,0.2,-0.0032701967196771876,67.61025768518448,0.0003,0.005025441,9.477938652038574,1910,0.7449221611022949
201,193,420.12,196.45750733999995,1959,395264,0.0404296875,-0.6229977522045373,0.2,-0.002926685707643628,36.53743409216404,0.0003,0.0064848554,4.138641834259033,1920,0.7953326106071472
200,194,416.87,193.67601793000003,1981,397312,0.03427734375,-0.577308245562017,0.2,-0.0009904831676976755,90.90485248863698,0.0003,0.003831739,91.97481536865234,1930,0.7908839583396912
200,195,409.25,194.46532557000003,1996,399360,0.030712890625,-0.6270285876467824,0.2,-0.0005935972556471824,80.52552385628223,0.0003,0.0059355046,7.436105728149414,1940,0.7823755741119385
199,196,410.37,196.6040902,2007,401408,0.066015625,-0.580792895052582,0.2,-0.003514800561242737,33.61297080814838,0.0003,0.0062021604,8.156771659851074,1950,0.8638442754745483
