time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/fps,train/approx_kl,train/clip_fraction,train/std,train/learning_rate,train/n_updates,train/clip_range,train/policy_gradient_loss,train/value_loss,train/explained_variance,train/entropy_loss,train/loss
165,1021952,-60.20401559,289.97,10,123,0.020291017,0.19658203125,0.3819800019264221,0.0003,4980,0.2,-0.019806282297940923,48.23253355026245,0.8871560096740723,-1.7415088154375553,20.37382698059082
182,1024000,-91.05755585000001,225.16,11,123,0.024965346,0.2392578125,0.38038885593414307,0.0003,4990,0.2,-0.010581421435927042,24.39060560464859,0.8116677403450012,-1.7502730511128903,7.973618984222412
200,1026048,-91.24395181999998,230.16,12,122,0.012830809,0.162255859375,0.38121336698532104,0.0003,5000,0.2,-0.014115656571811996,53.734774434566496,0.8659954071044922,-1.7467128500342368,21.365306854248047
217,1028096,-89.36525888,236.29,13,122,0.0142771,0.173876953125,0.38068705797195435,0.0003,5010,0.2,-0.012743429240072147,29.174653974175452,0.9027003049850464,-1.74735973700881,12.85933780670166
234,1030144,-89.29772108000003,245.41,14,122,0.019829415,0.207568359375,0.37901681661605835,0.0003,5020,0.2,-0.01926785905379802,39.97907875180245,0.8856842517852783,-1.736855997145176,31.23305892944336
251,1032192,-88.13231184000001,250.81,15,122,0.015935553,0.16298828125,0.3785703182220459,0.0003,5030,0.2,-0.018208793847588823,50.82619507312775,0.8744376301765442,-1.7243686761707067,16.023916244506836
268,1034240,-88.76036960000002,263.78,16,122,0.018406177,0.1951171875,0.378073513507843,0.0003,5040,0.2,-0.01459012396808248,44.95791083872318,0.911039412021637,-1.7204001240432263,37.08152389526367
285,1036288,-88.00194808999998,267.11,17,121,0.021876525,0.208349609375,0.37713825702667236,0.0003,5050,0.2,-0.018525432600290513,36.145655393600464,0.9034138917922974,-1.7116257339715957,14.007568359375
302,1038336,-87.90244275,282.46,18,121,0.017033283,0.203857421875,0.3774484395980835,0.0003,5060,0.2,-0.01659580447303597,62.314316642284396,0.8850783705711365,-1.7057922888547181,14.358983993530273
318,1040384,-87.90276098000002,295.91,19,122,0.039461404,0.313427734375,0.37618935108184814,0.0003,5070,0.2,-0.008064532343996688,9.358822129666805,0.26035600900650024,-1.6959181807935237,2.8064963817596436
335,1042432,-88.28901553000001,301.62,20,122,0.013431328,0.17451171875,0.374780535697937,0.0003,5080,0.2,-0.01697361459955573,47.67966485917568,0.879300057888031,-1.6868761200457811,13.2918701171875
352,1044480,-89.06649812000002,313.43,21,122,0.017835574,0.18515625,0.376648873090744,0.0003,5090,0.2,-0.017798908772238064,32.815037524700166,0.9189647436141968,-1.6833890825510025,15.203479766845703
368,1046528,-87.65033825,318.63,22,122,0.01865767,0.2078125,0.3769363462924957,0.0003,5100,0.2,-0.019779833703069016,25.681892798840998,0.8864607214927673,-1.6942223869264126,6.492248058319092
385,1048576,-87.81143957,315.76,23,122,0.014402859,0.156689453125,0.37747499346733093,0.0003,5110,0.2,-0.018985818614601156,56.70910530090332,0.865058183670044,-1.697994338721037,23.100963592529297
402,1050624,-88.85381655,331.86,24,122,0.019709522,0.19404296875,0.37400853633880615,0.0003,5120,0.2,-0.01922308010980487,38.83933399617672,0.926239550113678,-1.6804631002247334,23.353988647460938
419,1052672,-88.17338044999998,331.99,25,122,0.025709946,0.223193359375,0.37482061982154846,0.0003,5130,0.2,-0.017231411070679315,27.48631253093481,0.9293147325515747,-1.6677159890532494,8.816844940185547
436,1054720,-87.65698088,321.65,26,121,0.016923036,0.187060546875,0.373992919921875,0.0003,5140,0.2,-0.01634970337036066,40.57153262197971,0.900428295135498,-1.6674989089369774,19.294443130493164
454,1056768,-88.97460568000001,331.51,27,121,0.025468722,0.241455078125,0.37472522258758545,0.0003,5150,0.2,-0.019388098455965518,35.7642051666975,0.9150322675704956,-1.6640680816024542,20.282127380371094
471,1058816,-86.58846178,352.06,28,121,0.02967406,0.300439453125,0.3762226402759552,0.0003,5160,0.2,-0.01843325575464405,9.264541441202164,0.9358629584312439,-1.6805973898619413,3.5164828300476074
488,1060864,-86.12256006,364.16,29,121,0.017033307,0.176953125,0.3730867803096771,0.0003,5170,0.2,-0.017809625886729918,28.122412288188933,0.932688295841217,-1.6700954288244247,21.79188346862793
506,1062912,-85.12696247000002,371.85,30,121,0.020071216,0.24521484375,0.37406620383262634,0.0003,5180,0.2,-0.01103171583963558,28.510582523047923,0.8029603958129883,-1.6639955438673497,24.1107234954834
523,1064960,-87.45222769,380.18,31,121,0.023123056,0.223974609375,0.3773314952850342,0.0003,5190,0.2,-0.016731607157271355,20.347529542446136,0.9118377566337585,-1.6845623135566712,5.806521892547607
540,1067008,-88.08544492000001,373.18,32,121,0.02132544,0.231298828125,0.37594008445739746,0.0003,5200,0.2,-0.019540508001227863,26.989394941926,0.9264832139015198,-1.6953257728368043,19.150453567504883
557,1069056,-87.82157384,383.4,33,121,0.012572499,0.156103515625,0.37535184621810913,0.0003,5210,0.2,-0.01755987125216052,63.906472593545914,0.8926723003387451,-1.6830110430717469,35.74201202392578
575,1071104,-86.91057699999999,387.2,34,121,0.030602083,0.285205078125,0.3759593367576599,0.0003,5220,0.2,-0.013496290979674086,25.17653343304992,0.5356389284133911,-1.6846714325249195,30.534860610961914
591,1073152,-86.36978403,400.64,35,121,0.02805919,0.23759765625,0.37554052472114563,0.0003,5230,0.2,-0.016102921127458102,28.116969895362853,0.920996904373169,-1.683162183687091,5.892384052276611
608,1075200,-85.49000212000001,407.12,36,121,0.02969088,0.298828125,0.3775995969772339,0.0003,5240,0.2,-0.012065654377511236,18.39476308822632,0.8622759580612183,-1.6911042362451554,14.505500793457031
625,1077248,-87.30238532999999,413.77,37,121,0.03393221,0.33876953125,0.37614497542381287,0.0003,5250,0.2,-0.008565048049786129,7.5781792730093,0.1961713433265686,-1.6857443809509278,2.7630412578582764
641,1079296,-87.97128,438.41,38,121,0.020828016,0.231103515625,0.3769148588180542,0.0003,5260,0.2,-0.01553061134472955,23.655206696689127,0.9244073629379272,-1.6846292208880187,3.1708602905273438
658,1081344,-88.33116417,452.03,39,121,0.035861164,0.330078125,0.3752877116203308,0.0003,5270,0.2,-0.009972866764292121,9.289338305592537,0.8142099380493164,-1.6789476931095124,5.561593055725098
674,1083392,-89.14208780999999,471.27,40,121,0.042991843,0.408544921875,0.377147376537323,0.0003,5280,0.2,-0.012687810175702908,0.8893587597645819,-0.497902512550354,-1.6911821857094764,0.27300670742988586
691,1085440,-89.20516343999998,467.33,41,121,0.019224808,0.220361328125,0.3780919313430786,0.0003,5290,0.2,-0.015546858982997947,14.029779215343297,0.8668872117996216,-1.699036967381835,1.1904157400131226
708,1087488,-89.46821951,467.91,42,121,0.02083686,0.20078125,0.37808260321617126,0.0003,5300,0.2,-0.016253282289835625,5.893661666288972,0.9485175609588623,-1.7010627623647452,1.573513388633728
725,1089536,-89.25054843,481.32,43,121,0.010467004,0.10283203125,0.3783794939517975,0.0003,5310,0.2,-0.015103516352246516,67.20094370245934,0.8250594139099121,-1.7027496978640557,27.177026748657227
742,1091584,-88.96692497,494.17,44,121,0.03579531,0.281298828125,0.377885103225708,0.0003,5320,0.2,-0.014230601667077281,2.8530555317178368,-0.33609330654144287,-1.7008786339312791,0.5536891222000122
759,1093632,-89.33529517,507.69,45,121,0.023145774,0.310400390625,0.3772604167461395,0.0003,5330,0.2,-0.011765150129212998,7.27322546467185,0.8489231467247009,-1.7014631994068623,1.9844132661819458
775,1095680,-87.72692502999999,525.13,46,121,0.040940136,0.35322265625,0.3743511140346527,0.0003,5340,0.2,-0.0138925618812209,0.669119825726375,0.05411940813064575,-1.6811725623905658,0.23453612625598907
792,1097728,-86.37850494,527.87,47,121,0.020586807,0.207470703125,0.37390759587287903,0.0003,5350,0.2,-0.013000556922634132,2.436772265098989,0.9517806172370911,-1.6650656927376986,0.9456117749214172
809,1099776,-85.67003918,540.94,48,121,0.017704632,0.183740234375,0.3717150092124939,0.0003,5360,0.2,-0.014579388647689484,4.343475902080536,0.9436683654785156,-1.651421021670103,1.4380651712417603
826,1101824,-85.33170434000002,555.63,49,121,0.011049971,0.12060546875,0.37337833642959595,0.0003,5370,0.2,-0.013422005710890517,20.29210172817111,0.8467115163803101,-1.6486786726862193,7.952326774597168
843,1103872,-84.70868289000002,569.39,50,121,0.032029334,0.261181640625,0.3703099191188812,0.0003,5380,0.2,-0.014590436828439125,1.539017035625875,-0.24728894233703613,-1.6337926477193832,0.3698410391807556
860,1105920,-83.73418689,586.59,51,121,0.019029338,0.23193359375,0.3696499466896057,0.0003,5390,0.2,-0.015654745110077785,11.364812174998224,0.8033056259155273,-1.6152769464999437,5.077890872955322
876,1107968,-83.09259231999998,599.25,52,121,0.010388042,0.109326171875,0.3692812919616699,0.0003,5400,0.2,-0.013717447625822388,34.26225334405899,0.8192524313926697,-1.6083856396377088,8.612468719482422
893,1110016,-82.57682355000001,601.89,53,121,0.018794913,0.225634765625,0.3681439161300659,0.0003,5410,0.2,-0.016298777601332404,6.64542225562036,0.8717299699783325,-1.6015312310308218,1.355621099472046
910,1112064,-82.18469714000001,614.92,54,121,0.013292186,0.1451171875,0.3682745397090912,0.0003,5420,0.2,-0.016799304206506348,32.346971672773364,0.8876140713691711,-1.598241700977087,7.200463771820068
927,1114112,-81.81212267999999,632.37,55,121,0.01757171,0.257177734375,0.36719536781311035,0.0003,5430,0.2,-0.011931911381543614,11.739837749302387,0.8013638257980347,-1.5981692362576723,0.7413927912712097
944,1116160,-81.09114394,640.42,56,121,0.023103882,0.23125,0.3653561472892761,0.0003,5440,0.2,-0.013635711881215684,15.87400856204331,0.8547670841217041,-1.5816226687282324,2.134270429611206
961,1118208,-82.00947429,646.12,57,121,0.015259467,0.20830078125,0.36382418870925903,0.0003,5450,0.2,-0.009917517259600573,18.346275687217712,0.7257105112075806,-1.5628402717411518,8.980682373046875
978,1120256,-81.26451699999998,644.45,58,121,0.011120191,0.118212890625,0.3622114062309265,0.0003,5460,0.2,-0.017751900063012728,61.71261863410473,0.8287837505340576,-1.5471241246908902,25.832141876220703
994,1122304,-82.40485596,649.52,59,121,0.016138077,0.191845703125,0.3613303601741791,0.0003,5470,0.2,-0.02074493567488389,26.527901999652386,0.9261702299118042,-1.5304509952664376,9.421664237976074
1011,1124352,-81.98901907999999,656.29,60,121,0.017873779,0.20615234375,0.3617173433303833,0.0003,5480,0.2,-0.013776281391619705,24.461183278262617,0.8666074275970459,-1.5268311161547898,7.7396955490112305
1028,1126400,-83.33679849,668.65,61,121,0.03749223,0.315478515625,0.35982003808021545,0.0003,5490,0.2,-0.015577986543939914,5.404232016205787,0.9337818622589111,-1.516308841481805,1.440260887145996
1044,1128448,-83.16514978000001,656.89,62,121,0.018279165,0.260302734375,0.35963720083236694,0.0003,5500,0.2,-0.01227599688572809,18.24179460071027,0.91879802942276,-1.5030556585639716,5.785951137542725
1060,1130496,-83.49993909000001,664.58,63,121,0.013978088,0.148388671875,0.3584190905094147,0.0003,5510,0.2,-0.017720064613968134,32.06664761900902,0.8939343094825745,-1.4947474632412194,16.818754196166992
1077,1132544,-81.98378833000001,668.97,64,121,0.024409626,0.276611328125,0.3593337833881378,0.0003,5520,0.2,-0.012893041849019937,10.694442638009786,0.8740366697311401,-1.4917985890060663,6.104740142822266
1094,1134592,-80.88690986000002,685.95,65,121,0.0191525,0.22373046875,0.3560585379600525,0.0003,5530,0.2,-0.015533297864021734,28.654686488211155,0.8930330872535706,-1.4817692622542382,8.389286041259766
1110,1136640,-80.88248375,700.53,66,121,0.02551932,0.253759765625,0.35468196868896484,0.0003,5540,0.2,-0.015639904924319124,17.17068608254194,0.8821102976799011,-1.4544487029314042,11.077010154724121
1127,1138688,-80.93651289000002,711.21,67,121,0.05286832,0.452001953125,0.3536478281021118,0.0003,5550,0.2,-0.00599711378745269,6.820354894921183,0.8513116240501404,-1.446506804972887,3.688058853149414
1144,1140736,-80.66470758999999,720.27,68,121,0.017469648,0.22080078125,0.3522531986236572,0.0003,5560,0.2,-0.01285909401194658,15.578851882368326,0.762711226940155,-1.4288939360529185,4.811783790588379
1161,1142784,-81.65423722999999,727.0,69,121,0.030527562,0.2748046875,0.3531423807144165,0.0003,5570,0.2,-0.017464090770226905,7.810374487563967,0.9519091844558716,-1.432844227924943,2.971818208694458
1178,1144832,-82.02029019,723.66,70,121,0.03344013,0.32431640625,0.3534388542175293,0.0003,5580,0.2,-0.009317645469855052,7.3211970392614605,0.9071263670921326,-1.434737440571189,3.237241506576538
1195,1146880,-80.75052729,728.54,71,121,0.011173066,0.121630859375,0.35391953587532043,0.0003,5590,0.2,-0.016121409607876558,60.265962895751,0.8031655550003052,-1.43206088244915,14.367032051086426
1212,1148928,-79.32505658,731.75,72,121,0.025077276,0.25654296875,0.35318028926849365,0.0003,5600,0.2,-0.01290886105853133,7.6534131780266765,0.9007527828216553,-1.431483729928732,4.609645843505859
1228,1150976,-79.02354930999999,748.76,73,121,0.04103598,0.3375,0.3493322730064392,0.0003,5610,0.2,-0.01613063156255521,3.6224951475858687,0.9466016888618469,-1.4075286604464055,1.232832431793213
1244,1153024,-78.6716914,721.05,74,121,0.034001097,0.359716796875,0.34735262393951416,0.0003,5620,0.2,-0.014630721788853407,1.7700453386176378,0.9434599876403809,-1.3753819089382886,0.4099801182746887
1261,1155072,-78.55839249,721.13,75,121,0.01429943,0.1685546875,0.3460959196090698,0.0003,5630,0.2,-0.014738552828202956,18.13274988345802,0.9231667518615723,-1.3517571117728948,3.196458101272583
1277,1157120,-77.4227502,727.92,76,121,0.027705196,0.281591796875,0.3461955189704895,0.0003,5640,0.2,-0.013715493868221528,6.6945896536111835,0.8662219047546387,-1.3462574310600757,2.8720712661743164
1293,1159168,-77.41923408,727.92,77,121,0.03271291,0.3974609375,0.3484365940093994,0.0003,5650,0.2,-0.008426045312080532,0.7695465465541929,0.40379923582077026,-1.3600848909467458,0.16629895567893982
1309,1161216,-77.27914384999998,754.79,78,121,0.032244958,0.33916015625,0.34526026248931885,0.0003,5660,0.2,-0.021535179633065126,0.2717877204529941,0.812425434589386,-1.350540654733777,0.10333721339702606
1326,1163264,-76.51544005,762.68,79,121,0.012114741,0.16064453125,0.34512805938720703,0.0003,5670,0.2,-0.012464116379851476,22.128227151930332,0.7141556739807129,-1.3321029689162969,6.3141374588012695
1342,1165312,-76.31888706,767.47,80,122,0.008574981,0.075244140625,0.3459013104438782,0.0003,5680,0.2,-0.012423341246903873,31.499932751059532,0.7997083067893982,-1.3367224507033826,14.051342964172363
1359,1167360,-76.23826813,752.55,81,122,0.010200129,0.09970703125,0.34426817297935486,0.0003,5690,0.2,-0.012226835521869362,25.21209320127964,0.8415727615356445,-1.3347429733723402,2.940875768661499
1375,1169408,-76.00758407,739.4,82,122,0.019267661,0.211328125,0.3433583378791809,0.0003,5700,0.2,-0.018336856938549317,5.5954782730899755,0.8663257360458374,-1.318648236244917,1.054489016532898
1391,1171456,-76.63420477,750.04,83,122,0.025871865,0.26298828125,0.34507784247398376,0.0003,5710,0.2,-0.0179993827106955,2.2976261949166656,0.9733728766441345,-1.3275833532214165,0.3766171336174011
1407,1173504,-77.18170577,737.89,84,122,0.027582226,0.23525390625,0.3451460897922516,0.0003,5720,0.2,-0.010652815629146061,4.201460133586079,0.6474626660346985,-1.3437157921493053,0.9041264057159424
1424,1175552,-77.69151573,739.91,85,122,0.022388842,0.239404296875,0.34364622831344604,0.0003,5730,0.2,-0.02152803387725726,11.351776088774205,0.9205495119094849,-1.3322200961411,4.971604824066162
1441,1177600,-78.51252199000001,726.88,86,122,0.031560697,0.3416015625,0.3440795838832855,0.0003,5740,0.2,-0.009848609802429565,1.7427880559116602,0.9586668610572815,-1.3292077295482159,0.10712147504091263
1458,1179648,-78.91344417,738.19,87,122,0.01999484,0.2447265625,0.3429878056049347,0.0003,5750,0.2,-0.013201734259200747,5.267249892279506,0.9284290671348572,-1.325294352322817,2.5640392303466797
1475,1181696,-78.96656206,751.88,88,122,0.016287602,0.230517578125,0.3442928194999695,0.0003,5760,0.2,-0.01031296126311645,7.098411442618817,0.87754225730896,-1.3207013070583344,0.34665781259536743
1492,1183744,-78.82911911000001,765.38,89,122,0.02861992,0.3431640625,0.3435713052749634,0.0003,5770,0.2,-0.011390800218214281,0.6797785657458008,-1.6099140644073486,-1.31911452524364,0.06937713921070099
1508,1185792,-78.31968787000001,754.0,90,122,0.04066047,0.329296875,0.33900877833366394,0.0003,5780,0.2,-0.01794732750277035,0.2787113208323717,0.5283377766609192,-1.2788292221724986,0.09259159862995148
1525,1187840,-78.39330625000001,778.23,91,122,0.01459088,0.167333984375,0.33821749687194824,0.0003,5790,0.2,-0.012369595118798316,10.657253592833877,0.8891234993934631,-1.2440761089324952,1.402077317237854
1541,1189888,-78.27241898,750.63,92,122,0.019163812,0.21865234375,0.33674222230911255,0.0003,5800,0.2,-0.017299522634129972,4.973853474855423,0.873601496219635,-1.2364062890410423,0.48687946796417236
1558,1191936,-77.60911108,746.49,93,122,0.009534318,0.100634765625,0.3364109396934509,0.0003,5810,0.2,-0.013250276204780675,62.0454541862011,0.8564017415046692,-1.2215688802301883,38.00010681152344
1575,1193984,-75.83394338000001,755.31,94,122,0.008206625,0.08994140625,0.33627989888191223,0.0003,5820,0.2,-0.01144809167017229,27.510694006085394,0.874335527420044,-1.220245249196887,5.93205451965332
1591,1196032,-73.18511431,763.97,95,122,0.013770383,0.152783203125,0.3362022042274475,0.0003,5830,0.2,-0.015107905703189317,17.922382605075835,0.858058512210846,-1.2173858400434256,10.901106834411621
1608,1198080,-72.37452971,777.44,96,122,0.012888478,0.13857421875,0.33576086163520813,0.0003,5840,0.2,-0.017430137138580902,26.48002747744322,0.8753593564033508,-1.213383785635233,7.258177757263184
1625,1200128,-72.38278715,792.21,97,122,0.037946083,0.4208984375,0.33478862047195435,0.0003,5850,0.2,-0.013007966527948157,0.39850644099060445,0.8824199438095093,-1.2067203879356385,0.13027212023735046
1642,1202176,-71.41116634,772.87,98,122,0.027454672,0.30869140625,0.33232641220092773,0.0003,5860,0.2,-0.015849966745008714,0.9407440016977489,0.8515968918800354,-1.175679451599717,0.40817248821258545
1659,1204224,-71.56462151,786.89,99,122,0.00991174,0.12021484375,0.33238956332206726,0.0003,5870,0.2,-0.012892472348175943,28.450047283619643,0.8955057263374329,-1.1610682923346758,3.440110683441162
1676,1206272,-69.10733726000001,784.17,100,122,0.0230425,0.205810546875,0.3311665654182434,0.0003,5880,0.2,-0.013655138312606141,2.941229856014252,-1.570206642150879,-1.1550588738173246,0.6281652450561523
1693,1208320,-68.68385253999999,789.89,101,122,0.011556568,0.1056640625,0.3307963013648987,0.0003,5890,0.2,-0.012662188714602961,24.91273864284158,0.8579418659210205,-1.1404992043972015,10.241523742675781
1709,1210368,-68.11563366,781.24,102,122,0.020778472,0.204052734375,0.3306938409805298,0.0003,5900,0.2,-0.016392630357586313,11.02425515986979,0.9329452514648438,-1.1374783977866172,8.253402709960938
1725,1212416,-67.67518172000001,798.74,103,122,0.030684639,0.32197265625,0.3318956792354584,0.0003,5910,0.2,-0.009229165385477245,8.725477407453582,0.823854386806488,-1.1427438139915467,0.2994101643562317
1741,1214464,-68.13316081,796.76,104,122,0.017612021,0.15830078125,0.33112606406211853,0.0003,5920,0.2,-0.015807563479756936,24.315174447745086,0.8878053426742554,-1.149201399832964,15.000044822692871
1758,1216512,-66.54546719000001,811.44,105,122,0.026137568,0.2427734375,0.33193448185920715,0.0003,5930,0.2,-0.016558203464956022,4.990702538564801,0.9066341519355774,-1.1494844526052475,1.109459400177002
1774,1218560,-65.9631961,799.98,106,122,0.038404875,0.36298828125,0.3267618715763092,0.0003,5940,0.2,-0.009642760857241228,1.9116368885152042,-0.03702104091644287,-1.1246324773877858,0.223952978849411
1791,1220608,-66.60122304999999,803.73,107,122,0.025094414,0.25439453125,0.3254896104335785,0.0003,5950,0.2,-0.015641501601203346,10.731811038777233,0.8900843262672424,-1.0821867246180772,3.5456504821777344
1807,1222656,-65.82475127,791.59,108,122,0.03394191,0.3123046875,0.3256680369377136,0.0003,5960,0.2,-0.010139200749836163,8.116574987675994,0.8322032690048218,-1.076789789646864,1.1679043769836426
1824,1224704,-65.30851108,815.15,109,122,0.027160935,0.237744140625,0.32484468817710876,0.0003,5970,0.2,-0.014121307179448195,9.152160767838359,0.9293752908706665,-1.0668896991759538,1.147491455078125
1841,1226752,-65.14352606,822.51,110,122,0.04053195,0.4025390625,0.3240012228488922,0.0003,5980,0.2,-0.01352054456510814,0.5915567706571891,0.7898494005203247,-1.066119545325637,0.24755622446537018
1858,1228800,-66.17652135999998,832.66,111,122,0.011746591,0.118798828125,0.3239734172821045,0.0003,5990,0.2,-0.007448460339219309,29.097691203653813,0.8522013425827026,-1.055855992436409,8.353065490722656
1874,1230848,-66.37933817,836.8,112,122,0.034337126,0.327001953125,0.3206624388694763,0.0003,6000,0.2,-0.018382818051031792,0.6321917361579835,0.9905763864517212,-1.0280089717358352,0.12479476630687714
1891,1232896,-66.12193454999999,836.8,113,122,0.018975643,0.190625,0.3204481601715088,0.0003,6010,0.2,-0.010049938075826503,14.694401154667139,0.6578104496002197,-1.005432654172182,2.4829022884368896
1907,1234944,-65.68175154,834.65,114,122,0.03386151,0.31162109375,0.31976479291915894,0.0003,6020,0.2,-0.015866611417732202,0.6504465248901397,0.806499183177948,-0.991727077588439,0.1721062809228897
1923,1236992,-65.41262932000001,834.99,115,122,0.018790558,0.1931640625,0.318731427192688,0.0003,6030,0.2,-0.012827325181569904,12.076127886213362,0.7972709536552429,-0.9885039526969195,8.702861785888672
1940,1239040,-66.04825516,842.22,116,122,0.023845427,0.194775390625,0.31831371784210205,0.0003,6040,0.2,-0.014679149372386745,8.45900402907282,0.8279715180397034,-0.9767642773687839,0.4694596529006958
1956,1241088,-65.72469729000001,833.07,117,122,0.013306819,0.124609375,0.3176374137401581,0.0003,6050,0.2,-0.012610854653757997,31.70522358492017,0.8321211338043213,-0.9741308195516467,5.303534984588623
1972,1243136,-64.97692070000001,815.37,118,122,0.02773764,0.2947265625,0.3183267414569855,0.0003,6060,0.2,-0.013130469947645907,6.926786459796131,0.8869575262069702,-0.9772391714155674,2.3800976276397705
1988,1245184,-63.86118003000001,837.16,119,122,0.014236407,0.1689453125,0.31765732169151306,0.0003,6070,0.2,-0.014774172127363271,23.244095646589994,0.8912285566329956,-0.9790114546194673,15.616382598876953
2004,1247232,-63.70891727,843.12,120,122,0.03342325,0.23642578125,0.3194282054901123,0.0003,6080,0.2,-0.009749538690084592,11.278140426427125,0.8402782678604126,-0.9868454759940505,3.863093852996826
2021,1249280,-64.26301932,851.47,121,122,0.04328626,0.400048828125,0.3158818483352661,0.0003,6090,0.2,-0.011032771796453743,0.23532122324686497,0.8053730726242065,-0.9789151933044196,0.04015796631574631
2037,1251328,-63.79235073999999,860.13,122,122,0.021054938,0.2484375,0.3161848187446594,0.0003,6100,0.2,-0.012208858487429097,4.463221572479233,0.8903576135635376,-0.950910702906549,0.5577282309532166
2053,1253376,-63.61410494,846.66,123,122,0.037361823,0.35517578125,0.31547269225120544,0.0003,6110,0.2,-0.015944716199010146,0.2109290941967629,0.8204964995384216,-0.9364452349022031,0.037718646228313446
2069,1255424,-63.46078458,856.8,124,122,0.02672356,0.231787109375,0.3158116340637207,0.0003,6120,0.2,-0.013269226899137721,2.29363839449361,0.9551960825920105,-0.9337530272081495,0.3133392930030823
2085,1257472,-62.98543152,857.61,125,122,0.010713593,0.09033203125,0.31501537561416626,0.0003,6130,0.2,-0.01429603326250799,25.13523517102003,0.8956855535507202,-0.9285710528492928,6.288230895996094
2102,1259520,-62.96095225999999,872.04,126,122,0.01042447,0.12099609375,0.3146952986717224,0.0003,6140,0.2,-0.014150923126726412,13.227593217417597,0.7282567024230957,-0.9221881613135338,3.2823784351348877
2118,1261568,-62.588589299999995,869.31,127,122,0.032886438,0.339111328125,0.3121885061264038,0.0003,6150,0.2,-0.014101841481169686,0.343899461789988,0.5933261513710022,-0.897132890112698,0.11314862966537476
2135,1263616,-62.19771734999999,869.31,128,122,0.0125025995,0.171826171875,0.3117254972457886,0.0003,6160,0.2,-0.012779864296317101,19.29451280757785,0.7786109447479248,-0.8870315490290522,6.621735572814941
2151,1265664,-61.42184823,867.95,129,122,0.03184825,0.332470703125,0.307916522026062,0.0003,6170,0.2,-0.01709970513911685,0.5544210238847882,0.5640219449996948,-0.8562108470126987,0.09094886481761932
2168,1267712,-61.34253587,864.72,130,122,0.019732775,0.23583984375,0.30902206897735596,0.0003,6180,0.2,-0.01280375475762412,9.614909059181809,0.7836087346076965,-0.843189687281847,0.878350019454956
2185,1269760,-61.826972139999995,859.88,131,122,0.016677137,0.1537109375,0.3074709177017212,0.0003,6190,0.2,-0.012660020048497245,11.784688010811806,0.8622462749481201,-0.8414468791335821,1.8707281351089478
2202,1271808,-61.84123834,873.9,132,122,0.023504335,0.246826171875,0.3074810802936554,0.0003,6200,0.2,-0.014066612659371458,14.991595409438014,0.8673573732376099,-0.8307687353342772,2.263545036315918
2219,1273856,-62.84640816,871.56,133,122,0.039610226,0.369384765625,0.30296337604522705,0.0003,6210,0.2,-0.011841303278924898,1.1855180826969445,0.2318541407585144,-0.8044510932639242,0.13156089186668396
2236,1275904,-62.96521158,885.36,134,122,0.027559936,0.303369140625,0.3016401529312134,0.0003,6220,0.2,-0.010970243786869106,7.783268052991479,0.722653329372406,-0.7581323457881808,1.4275819063186646
2253,1277952,-63.13082173,880.53,135,122,0.04033029,0.374951171875,0.30054980516433716,0.0003,6230,0.2,-0.015327507338952273,0.23463101556990296,0.8403323888778687,-0.7515070082619786,0.04058786481618881
2270,1280000,-62.72702344,895.41,136,122,0.011729686,0.1568359375,0.3006706237792969,0.0003,6240,0.2,-0.012687590630957857,38.020524033904074,0.7684056758880615,-0.7409589992836118,12.434371948242188
2286,1282048,-62.633307609999996,904.44,137,122,0.033736575,0.33173828125,0.29810798168182373,0.0003,6250,0.2,-0.019584725770982914,0.6938291710801423,0.6305581331253052,-0.7246880799531936,0.19677484035491943
2303,1284096,-62.479303759999986,899.1,138,122,0.0112886075,0.146142578125,0.2979051470756531,0.0003,6260,0.2,-0.011858796523301861,28.228772677481174,0.8555855751037598,-0.7105716278776526,12.432351112365723
2320,1286144,-66.27397762,857.41,139,122,0.016155977,0.1828125,0.2970185875892639,0.0003,6270,0.2,-0.015349448975757695,10.56865671016276,0.9086112380027771,-0.706344179995358,0.9927958846092224
2336,1288192,-66.53443223999999,868.94,140,122,0.01056058,0.08857421875,0.2966237962245941,0.0003,6280,0.2,-0.015292885384405963,55.046966415643695,0.8733874559402466,-0.6991724090650677,20.84365463256836
2353,1290240,-67.03314008000001,888.43,141,122,0.011258617,0.127490234375,0.2956346571445465,0.0003,6290,0.2,-0.018675526541483124,36.408326017856595,0.7083569765090942,-0.6919192681089044,10.654438972473145
2371,1292288,-66.76052359,893.91,142,122,0.025822029,0.2240234375,0.2974397540092468,0.0003,6300,0.2,-0.020265902040409855,7.277522324770689,0.9244344830513,-0.6960839664563536,2.5834155082702637
2389,1294336,-67.94783324999999,894.32,143,122,0.03346052,0.29560546875,0.2967391014099121,0.0003,6310,0.2,-0.011104030514252372,4.339099003560841,0.8689349889755249,-0.6997754881158471,1.7358213663101196
2407,1296384,-68.32443377999999,851.55,144,122,0.020334322,0.22080078125,0.2962384819984436,0.0003,6320,0.2,-0.017341282061534003,12.92437877804041,0.9076675176620483,-0.6955084258690476,2.9774534702301025
2423,1298432,-68.76640422000001,861.01,145,122,0.009160731,0.089599609375,0.2950613498687744,0.0003,6330,0.2,-0.011906183522660286,48.57935572266579,0.9153725504875183,-0.6864811329171061,30.254959106445312
